h2s,tz=0,v=1.6
1698857520,NaN,NaN,2
1698857580,NaN,NaN,1
1698857640,NaN,NaN,1
1698857700,NaN,NaN,1
1698857760,NaN,NaN,1
1698857820,1.762e+00,NaN,1
1698857880,1.800e+00,NaN,1
1698857940,1.769e+00,NaN,1
1698858000,1.713e+00,NaN,1
1698858060,1.711e+00,NaN,1
1698858120,NaN,NaN,1
1698858180,NaN,NaN,2
1698858240,NaN,NaN,2
1698858300,NaN,NaN,2
1698858360,NaN,7.170e-01,2
1698858420,NaN,6.680e-01,2
1698858480,NaN,6.260e-01,2
1698858540,NaN,5.580e-01,2
1698858600,NaN,5.210e-01,2
1698858660,NaN,5.680e-01,2
1698858720,NaN,NaN,2
1698858780,NaN,NaN,1
1698858840,NaN,NaN,1
1698858900,NaN,NaN,1
1698858960,NaN,NaN,1
1698859020,1.541e+00,NaN,1
1698859080,1.480e+00,NaN,1
1698859140,1.415e+00,NaN,1
1698859200,1.336e+00,NaN,1
1698859260,1.275e+00,NaN,1
1698859320,NaN,NaN,1
1698859380,NaN,NaN,2
1698859440,NaN,NaN,2
1698859500,NaN,NaN,2
1698859560,NaN,5.790e-01,2
1698859620,NaN,6.040e-01,2
1698859680,NaN,5.650e-01,2
1698859740,NaN,5.340e-01,2
1698859800,NaN,4.910e-01,2
1698859860,NaN,4.510e-01,2
1698859920,NaN,NaN,2
1698859980,NaN,NaN,1
1698860040,NaN,NaN,1
1698860100,NaN,NaN,1
1698860160,1.241e+00,NaN,1
1698860220,1.147e+00,NaN,1
1698860280,1.061e+00,NaN,1
1698860340,9.650e-01,NaN,1
1698860400,8.990e-01,NaN,1
1698860460,8.830e-01,NaN,1
1698860520,NaN,NaN,1
1698860580,NaN,NaN,2
1698860640,NaN,NaN,2
1698860700,NaN,NaN,2
1698860760,NaN,NaN,2
1698860820,NaN,2.000e-01,2
1698860880,NaN,2.000e-01,2
1698860940,NaN,2.000e-01,2
1698861000,NaN,2.000e-01,2
1698861060,NaN,2.000e-01,2
1698861120,NaN,NaN,2
1698861180,NaN,NaN,1
1698861240,NaN,NaN,1
1698861300,NaN,NaN,1
1698861360,NaN,NaN,1
1698861420,9.990e-01,NaN,1
1698861480,1.041e+00,NaN,1
1698861540,1.090e+00,NaN,1
1698861600,1.071e+00,NaN,1
1698861660,1.065e+00,NaN,1
1698861720,NaN,NaN,1
1698861780,NaN,NaN,2
1698861840,NaN,NaN,2
1698861900,NaN,NaN,2
1698861960,NaN,NaN,2
1698862020,NaN,2.000e-01,2
1698862080,NaN,4.930e-01,2
1698862140,NaN,5.350e-01,2
1698862200,NaN,5.480e-01,2
1698862260,NaN,5.070e-01,2
1698862320,NaN,NaN,2
1698862380,NaN,NaN,1
1698862440,NaN,NaN,1
1698862500,NaN,NaN,1
1698862560,NaN,NaN,1
1698862620,1.052e+00,NaN,1
1698862680,1.038e+00,NaN,1
1698862740,1.040e+00,NaN,1
1698862800,1.033e+00,NaN,1
1698862860,1.024e+00,NaN,1
1698862920,NaN,NaN,1
1698862980,NaN,NaN,2
1698863040,NaN,NaN,2
1698863100,NaN,NaN,2
1698863160,NaN,NaN,2
1698863220,NaN,4.400e-01,2
1698863280,NaN,4.490e-01,2
1698863340,NaN,4.950e-01,2
1698863400,NaN,5.100e-01,2
1698863460,NaN,4.880e-01,2
1698863520,NaN,NaN,2
1698863580,NaN,NaN,1
1698863640,NaN,NaN,1
1698863700,NaN,NaN,1
1698863760,NaN,NaN,1
1698863820,1.077e+00,NaN,1
1698863880,1.073e+00,NaN,1
1698863940,1.067e+00,NaN,1
1698864000,1.044e+00,NaN,1
1698864060,1.040e+00,NaN,1
1698864120,NaN,NaN,1
1698864180,NaN,NaN,2
1698864240,NaN,NaN,2
1698864300,NaN,NaN,2
1698864360,NaN,NaN,2
1698864420,NaN,5.220e-01,2
1698864480,NaN,5.400e-01,2
1698864540,NaN,5.230e-01,2
1698864600,NaN,4.930e-01,2
1698864660,NaN,4.950e-01,2
1698864720,NaN,NaN,2
1698864780,NaN,NaN,1
1698864840,NaN,NaN,1
1698864900,NaN,NaN,1
1698864960,NaN,NaN,1
1698865020,1.071e+00,NaN,1
1698865080,9.970e-01,NaN,1
1698865140,9.620e-01,NaN,1
1698865200,9.350e-01,NaN,1
1698865260,9.590e-01,NaN,1
1698865320,NaN,NaN,1
1698865380,NaN,NaN,2
1698865440,NaN,NaN,2
1698865500,NaN,NaN,2
1698865560,NaN,NaN,2
1698865620,NaN,4.400e-01,2
1698865680,NaN,4.320e-01,2
1698865740,NaN,4.010e-01,2
1698865800,NaN,4.150e-01,2
1698865860,NaN,4.290e-01,2
1698865920,NaN,NaN,2
1698865980,NaN,NaN,1
1698866040,NaN,NaN,1
1698866100,NaN,NaN,1
1698866160,NaN,NaN,1
1698866220,1.019e+00,NaN,1
1698866280,1.016e+00,NaN,1
1698866340,9.410e-01,NaN,1
1698866400,9.380e-01,NaN,1
1698866460,9.170e-01,NaN,1
1698866520,NaN,NaN,1
1698866580,NaN,NaN,2
1698866640,NaN,NaN,2
1698866700,NaN,NaN,2
1698866760,NaN,NaN,2
1698866820,NaN,4.220e-01,2
1698866880,NaN,2.000e-01,2
1698866940,NaN,4.200e-01,2
1698867000,NaN,4.230e-01,2
1698867060,NaN,4.050e-01,2
1698867120,NaN,NaN,2
1698867180,NaN,NaN,1
1698867240,NaN,NaN,1
1698867300,NaN,NaN,1
1698867360,NaN,NaN,1
1698867420,1.003e+00,NaN,1
1698867480,1.015e+00,NaN,1
1698867540,1.069e+00,NaN,1
1698867600,1.015e+00,NaN,1
1698867660,1.014e+00,NaN,1
1698867720,NaN,NaN,1
1698867780,NaN,NaN,2
1698867840,NaN,NaN,2
1698867900,NaN,NaN,2
1698867960,NaN,NaN,2
1698868020,NaN,4.770e-01,2
1698868080,NaN,5.180e-01,2
1698868140,NaN,5.600e-01,2
1698868200,NaN,5.540e-01,2
1698868260,NaN,4.880e-01,2
1698868320,NaN,NaN,2
1698868380,NaN,NaN,1
1698868440,NaN,NaN,1
1698868500,NaN,NaN,1
1698868560,NaN,NaN,1
1698868620,1.123e+00,NaN,1
1698868680,1.160e+00,NaN,1
1698868740,1.181e+00,NaN,1
1698868800,1.207e+00,NaN,1
1698868860,1.231e+00,NaN,1
1698868920,NaN,NaN,1
1698868980,NaN,NaN,2
1698869040,NaN,NaN,2
1698869100,NaN,NaN,2
1698869160,NaN,NaN,2
1698869220,NaN,4.630e-01,2
1698869280,NaN,4.220e-01,2
1698869340,NaN,4.800e-01,2
1698869400,NaN,5.040e-01,2
1698869460,NaN,5.250e-01,2
1698869520,NaN,NaN,2
1698869580,NaN,NaN,1
1698869640,NaN,NaN,1
1698869700,NaN,NaN,1
1698869760,NaN,NaN,1
1698869820,1.237e+00,NaN,1
1698869880,1.178e+00,NaN,1
1698869940,1.105e+00,NaN,1
1698870000,1.027e+00,NaN,1
1698870060,1.009e+00,NaN,1
1698870120,NaN,NaN,1
1698870180,NaN,NaN,2
1698870240,NaN,NaN,2
1698870300,NaN,NaN,2
1698870360,NaN,NaN,2
1698870420,NaN,4.220e-01,2
1698870480,NaN,4.330e-01,2
1698870540,NaN,4.150e-01,2
1698870600,NaN,4.660e-01,2
1698870660,NaN,4.850e-01,2
1698870720,NaN,NaN,2
1698870780,NaN,NaN,1
1698870840,NaN,NaN,1
1698870900,NaN,NaN,1
1698870960,NaN,NaN,1
1698871020,1.077e+00,NaN,1
1698871080,1.143e+00,NaN,1
1698871140,1.167e+00,NaN,1
1698871200,1.199e+00,NaN,1
1698871260,1.166e+00,NaN,1
1698871320,NaN,NaN,1
1698871380,NaN,NaN,2
1698871440,NaN,NaN,2
1698871500,NaN,NaN,2
1698871560,NaN,NaN,2
1698871620,NaN,5.070e-01,2
1698871680,NaN,4.840e-01,2
1698871740,NaN,4.720e-01,2
1698871800,NaN,4.250e-01,2
1698871860,NaN,4.050e-01,2
1698871920,NaN,NaN,2
1698871980,NaN,NaN,1
1698872040,NaN,NaN,1
1698872100,NaN,NaN,1
1698872160,NaN,NaN,1
1698872220,1.154e+00,NaN,1
1698872280,1.138e+00,NaN,1
1698872340,1.175e+00,NaN,1
1698872400,1.142e+00,NaN,1
1698872460,1.117e+00,NaN,1
1698872520,NaN,NaN,1
1698872580,NaN,NaN,2
1698872640,NaN,NaN,2
1698872700,NaN,NaN,2
1698872760,NaN,NaN,2
1698872820,NaN,2.000e-01,2
1698872880,NaN,2.000e-01,2
1698872940,NaN,2.000e-01,2
1698873000,NaN,2.000e-01,2
1698873060,NaN,2.000e-01,2
1698873120,NaN,NaN,2
1698873180,NaN,NaN,1
1698873240,NaN,NaN,1
1698873300,NaN,NaN,1
1698873360,NaN,NaN,1
1698873420,1.082e+00,NaN,1
1698873480,1.017e+00,NaN,1
1698873540,9.570e-01,NaN,1
1698873600,8.770e-01,NaN,1
1698873660,8.370e-01,NaN,1
1698873720,NaN,NaN,1
1698873780,NaN,NaN,2
1698873840,NaN,NaN,2
1698873900,NaN,NaN,2
1698873960,NaN,NaN,2
1698874020,NaN,2.000e-01,2
1698874080,NaN,2.000e-01,2
1698874140,NaN,2.000e-01,2
1698874200,NaN,2.000e-01,2
1698874260,NaN,2.000e-01,2
1698874320,NaN,NaN,2
1698874380,NaN,NaN,1
1698874440,NaN,NaN,1
1698874500,NaN,NaN,1
1698874560,NaN,NaN,1
1698874620,8.980e-01,NaN,1
1698874680,9.670e-01,NaN,1
1698874740,9.800e-01,NaN,1
1698874800,9.900e-01,NaN,1
1698874860,1.013e+00,NaN,1
1698874920,NaN,NaN,1
1698874980,NaN,NaN,2
1698875040,NaN,NaN,2
1698875100,NaN,NaN,2
1698875160,NaN,NaN,2
1698875220,NaN,2.000e-01,2
1698875280,NaN,2.000e-01,2
1698875340,NaN,2.000e-01,2
1698875400,NaN,2.000e-01,2
1698875460,NaN,2.000e-01,2
1698875520,NaN,NaN,2
1698875580,NaN,NaN,1
1698875640,NaN,NaN,1
1698875700,NaN,NaN,1
1698875760,NaN,NaN,1
1698875820,1.034e+00,NaN,1
1698875880,1.039e+00,NaN,1
1698875940,1.060e+00,NaN,1
1698876000,1.053e+00,NaN,1
1698876060,1.049e+00,NaN,1
1698876120,1.052e+00,NaN,1
1698876180,9.750e-01,NaN,1
1698876240,9.670e-01,NaN,1
1698876300,NaN,NaN,1
1698881760,1.296e+00,NaN,1
1698881820,1.375e+00,NaN,1
1698881880,1.424e+00,NaN,1
1698881940,1.437e+00,NaN,1
1698882000,1.367e+00,NaN,1
1698882060,NaN,NaN,1
1698882120,NaN,NaN,2
1698882180,NaN,NaN,2
1698882240,NaN,NaN,2
1698882300,NaN,2.000e-01,2
1698882360,NaN,2.000e-01,2
1698882420,NaN,2.000e-01,2
1698882480,NaN,2.000e-01,2
1698882540,NaN,2.000e-01,2
1698882600,NaN,2.000e-01,2
1698882660,NaN,NaN,2
1698882720,NaN,NaN,1
1698882780,NaN,NaN,1
1698882840,NaN,NaN,1
1698882900,1.313e+00,NaN,1
1698882960,1.275e+00,NaN,1
1698883020,1.251e+00,NaN,1
1698883080,1.176e+00,NaN,1
1698883140,1.138e+00,NaN,1
1698883200,1.074e+00,NaN,1
1698883260,NaN,NaN,1
1698883320,NaN,NaN,2
1698883380,NaN,NaN,2
1698883440,NaN,NaN,2
1698883500,NaN,2.000e-01,2
1698883560,NaN,2.000e-01,2
1698883620,NaN,2.000e-01,2
1698883680,NaN,2.000e-01,2
1698883740,NaN,2.000e-01,2
1698883800,NaN,2.000e-01,2
1698883860,NaN,NaN,2
1698883920,NaN,NaN,1
1698883980,NaN,NaN,1
1698884040,NaN,NaN,1
1698884100,1.047e+00,NaN,1
1698884160,1.020e+00,NaN,1
1698884220,9.770e-01,NaN,1
1698884280,9.850e-01,NaN,1
1698884340,9.980e-01,NaN,1
1698884400,9.940e-01,NaN,1
1698884460,NaN,NaN,1
1698884520,NaN,NaN,2
1698884580,NaN,NaN,2
1698884640,NaN,NaN,2
1698884700,NaN,2.000e-01,2
1698884760,NaN,2.000e-01,2
1698884820,NaN,2.000e-01,2
1698884880,NaN,2.000e-01,2
1698884940,NaN,2.000e-01,2
1698885000,NaN,2.000e-01,2
1698885060,NaN,NaN,2
1698885120,NaN,NaN,1
1698885180,NaN,NaN,1
1698885240,NaN,NaN,1
1698885300,9.760e-01,NaN,1
1698885360,9.410e-01,NaN,1
1698885420,9.930e-01,NaN,1
1698885480,1.071e+00,NaN,1
1698885540,1.103e+00,NaN,1
1698885600,1.141e+00,NaN,1
1698885660,NaN,NaN,1
1698885720,NaN,NaN,2
1698885780,NaN,NaN,2
1698885840,NaN,NaN,2
1698885900,NaN,2.000e-01,2
1698885960,NaN,2.000e-01,2
1698886020,NaN,2.000e-01,2
1698886080,NaN,2.000e-01,2
1698886140,NaN,2.000e-01,2
1698886200,NaN,2.000e-01,2
1698886260,NaN,NaN,2
1698886320,NaN,NaN,1
1698886380,NaN,NaN,1
1698886440,NaN,NaN,1
1698886500,1.151e+00,NaN,1
1698886560,1.162e+00,NaN,1
1698886620,1.186e+00,NaN,1
1698886680,1.122e+00,NaN,1
1698886740,1.118e+00,NaN,1
1698886800,1.082e+00,NaN,1
1698886860,NaN,NaN,1
1698886920,NaN,NaN,2
1698886980,NaN,NaN,2
1698887040,NaN,NaN,2
1698887100,NaN,2.000e-01,2
1698887160,NaN,2.000e-01,2
1698887220,NaN,2.000e-01,2
1698887280,NaN,2.000e-01,2
1698887340,NaN,2.000e-01,2
1698887400,NaN,2.000e-01,2
1698887460,NaN,NaN,2
1698887520,NaN,NaN,1
1698887580,NaN,NaN,1
1698887640,NaN,NaN,1
1698887700,1.126e+00,NaN,1
1698887760,1.213e+00,NaN,1
1698887820,1.298e+00,NaN,1
1698887880,1.393e+00,NaN,1
1698887940,1.437e+00,NaN,1
1698888000,1.445e+00,NaN,1
1698888060,NaN,NaN,1
1698888120,NaN,NaN,2
1698888180,NaN,NaN,2
1698888240,NaN,NaN,2
1698888300,NaN,2.000e-01,2
1698888360,NaN,2.000e-01,2
1698888420,NaN,2.000e-01,2
1698888480,NaN,2.000e-01,2
1698888540,NaN,2.000e-01,2
1698888600,NaN,2.000e-01,2
1698888660,NaN,NaN,2
1698888720,NaN,NaN,1
1698888780,NaN,NaN,1
1698888840,NaN,NaN,1
1698888900,1.484e+00,NaN,1
1698888960,1.459e+00,NaN,1
1698889020,1.465e+00,NaN,1
1698889080,1.403e+00,NaN,1
1698889140,1.341e+00,NaN,1
1698889200,1.343e+00,NaN,1
1698889260,NaN,NaN,1
1698889320,NaN,NaN,2
1698889380,NaN,NaN,2
1698889440,NaN,NaN,2
1698889500,NaN,2.000e-01,2
1698889560,NaN,2.000e-01,2
1698889620,NaN,2.000e-01,2
1698889680,NaN,2.000e-01,2
1698889740,NaN,2.000e-01,2
1698889800,NaN,2.000e-01,2
1698889860,NaN,NaN,2
1698889920,NaN,NaN,1
1698889980,NaN,NaN,1
1698890040,NaN,NaN,1
1698890100,1.378e+00,NaN,1
1698890160,1.477e+00,NaN,1
1698890220,1.503e+00,NaN,1
1698890280,1.519e+00,NaN,1
1698890340,1.559e+00,NaN,1
1698890400,1.521e+00,NaN,1
1698890460,NaN,NaN,1
1698890520,NaN,NaN,2
1698890580,NaN,NaN,2
1698890640,NaN,NaN,2
1698890700,NaN,2.000e-01,2
1698890760,NaN,2.000e-01,2
1698890820,NaN,2.000e-01,2
1698890880,NaN,2.000e-01,2
1698890940,NaN,2.000e-01,2
1698891000,NaN,2.000e-01,2
1698891060,NaN,NaN,2
1698891120,NaN,NaN,1
1698891180,NaN,NaN,1
1698891240,NaN,NaN,1
1698891300,1.443e+00,NaN,1
1698891360,1.390e+00,NaN,1
1698891420,1.287e+00,NaN,1
1698891480,1.174e+00,NaN,1
1698891540,1.124e+00,NaN,1
1698891600,1.071e+00,NaN,1
1698891660,NaN,NaN,1
1698891720,NaN,NaN,2
1698891780,NaN,NaN,2
1698891840,NaN,NaN,2
1698891900,NaN,2.000e-01,2
1698891960,NaN,2.000e-01,2
1698892020,NaN,2.000e-01,2
1698892080,NaN,2.000e-01,2
1698892140,NaN,2.000e-01,2
1698892200,NaN,2.000e-01,2
1698892260,NaN,NaN,2
1698892320,NaN,NaN,1
1698892380,NaN,NaN,1
1698892440,NaN,NaN,1
1698892500,1.189e+00,NaN,1
1698892560,1.362e+00,NaN,1
1698892620,1.514e+00,NaN,1
1698892680,1.670e+00,NaN,1
1698892740,1.754e+00,NaN,1
1698892800,1.727e+00,NaN,1
1698892860,NaN,NaN,1
1698892920,NaN,NaN,2
1698892980,NaN,NaN,2
1698893040,NaN,NaN,2
1698893100,NaN,2.000e-01,2
1698893160,NaN,2.000e-01,2
1698893220,NaN,2.000e-01,2
1698893280,NaN,2.000e-01,2
1698893340,NaN,2.000e-01,2
1698893400,NaN,2.000e-01,2
1698893460,NaN,NaN,2
1698893520,NaN,NaN,1
1698893580,NaN,NaN,1
1698893640,NaN,NaN,1
1698893700,1.512e+00,NaN,1
1698893760,1.297e+00,NaN,1
1698893820,1.100e+00,NaN,1
1698893880,9.220e-01,NaN,1
1698893940,7.560e-01,NaN,1
1698894000,7.430e-01,NaN,1
1698894060,NaN,NaN,1
1698894120,NaN,NaN,2
1698894180,NaN,NaN,2
1698894240,NaN,NaN,2
1698894300,NaN,2.000e-01,2
1698894360,NaN,2.000e-01,2
1698894420,NaN,2.000e-01,2
1698894480,NaN,2.000e-01,2
1698894540,NaN,2.000e-01,2
1698894600,NaN,2.000e-01,2
1698894660,NaN,NaN,2
1698894720,NaN,NaN,1
1698894780,NaN,NaN,1
1698894840,NaN,NaN,1
1698894900,7.830e-01,NaN,1
1698894960,8.300e-01,NaN,1
1698895020,8.520e-01,NaN,1
1698895080,8.230e-01,NaN,1
1698895140,8.090e-01,NaN,1
1698895200,7.840e-01,NaN,1
1698895260,NaN,NaN,1
1698895320,NaN,NaN,2
1698895380,NaN,NaN,2
1698895440,NaN,NaN,2
1698895500,NaN,2.000e-01,2
1698895560,NaN,2.000e-01,2
1698895620,NaN,2.000e-01,2
1698895680,NaN,2.000e-01,2
1698895740,NaN,2.000e-01,2
1698895800,NaN,2.000e-01,2
1698895860,NaN,NaN,2
1698895920,NaN,NaN,1
1698895980,NaN,NaN,1
1698896040,NaN,NaN,1
1698896100,NaN,NaN,1
1698896160,7.690e-01,NaN,1
1698896220,7.940e-01,NaN,1
1698896280,7.670e-01,NaN,1
1698896340,7.160e-01,NaN,1
1698896400,7.270e-01,NaN,1
1698896460,NaN,NaN,1
1698896520,NaN,NaN,2
1698896580,NaN,NaN,2
1698896640,NaN,NaN,2
1698896700,NaN,2.000e-01,2
1698896760,NaN,2.000e-01,2
1698896820,NaN,2.000e-01,2
1698896880,NaN,2.000e-01,2
1698896940,NaN,2.000e-01,2
1698897000,NaN,2.000e-01,2
1698897060,NaN,NaN,2
1698897120,NaN,NaN,1
1698897180,NaN,NaN,1
1698897240,NaN,NaN,1
1698897300,7.910e-01,NaN,1
1698897360,8.460e-01,NaN,1
1698897420,8.970e-01,NaN,1
1698897480,9.010e-01,NaN,1
1698897540,9.290e-01,NaN,1
1698897600,9.460e-01,NaN,1
1698897660,NaN,NaN,1
1698897720,NaN,NaN,2
1698897780,NaN,NaN,2
1698897840,NaN,NaN,2
1698897900,NaN,2.000e-01,2
1698897960,NaN,2.000e-01,2
1698898020,NaN,2.000e-01,2
1698898080,NaN,2.000e-01,2
1698898140,NaN,2.000e-01,2
1698898200,NaN,2.000e-01,2
1698898260,NaN,NaN,2
1698898320,NaN,NaN,1
1698898380,NaN,NaN,1
1698898440,NaN,NaN,1
1698898500,1.010e+00,NaN,1
1698898560,1.012e+00,NaN,1
1698898620,1.030e+00,NaN,1
1698898680,1.076e+00,NaN,1
1698898740,1.050e+00,NaN,1
1698898800,1.061e+00,NaN,1
1698898860,NaN,NaN,1
1698898920,NaN,NaN,2
1698898980,NaN,NaN,2
1698899040,NaN,NaN,2
1698899100,NaN,2.000e-01,2
1698899160,NaN,2.000e-01,2
1698899220,NaN,2.000e-01,2
1698899280,NaN,2.000e-01,2
1698899340,NaN,2.000e-01,2
1698899400,NaN,2.000e-01,2
1698899460,NaN,NaN,2
1698899520,NaN,NaN,1
1698899580,NaN,NaN,1
1698899640,NaN,NaN,1
1698899700,NaN,NaN,1
1698899760,1.133e+00,NaN,1
1698899820,1.193e+00,NaN,1
1698899880,1.209e+00,NaN,1
1698899940,1.212e+00,NaN,1
1698900000,1.212e+00,NaN,1
1698900060,NaN,NaN,1
1698900120,NaN,NaN,2
1698900180,NaN,NaN,2
1698900240,NaN,NaN,2
1698900300,NaN,NaN,2
1698900360,NaN,2.000e-01,2
1698900420,NaN,2.000e-01,2
1698900480,NaN,2.000e-01,2
1698900540,NaN,2.000e-01,2
1698900600,NaN,2.000e-01,2
1698900660,NaN,NaN,2
1698900720,NaN,NaN,1
1698900780,NaN,NaN,1
1698900840,NaN,NaN,1
1698900900,1.137e+00,NaN,1
1698900960,1.085e+00,NaN,1
1698901020,1.040e+00,NaN,1
1698901080,1.005e+00,NaN,1
1698901140,9.670e-01,NaN,1
1698901200,9.890e-01,NaN,1
1698901260,NaN,NaN,1
1698901320,NaN,NaN,2
1698901380,NaN,NaN,2
1698901440,NaN,NaN,2
1698901500,NaN,2.000e-01,2
1698901560,NaN,2.000e-01,2
1698901620,NaN,2.000e-01,2
1698901680,NaN,2.000e-01,2
1698901740,NaN,2.000e-01,2
1698901800,NaN,2.000e-01,2
1698901860,NaN,NaN,2
1698901920,NaN,NaN,1
1698901980,NaN,NaN,1
1698902040,NaN,NaN,1
1698902100,1.099e+00,NaN,1
1698902160,1.176e+00,NaN,1
1698902220,1.227e+00,NaN,1
1698902280,1.261e+00,NaN,1
1698902340,1.293e+00,NaN,1
1698902400,1.339e+00,NaN,1
1698902460,NaN,NaN,1
1698902520,NaN,NaN,2
1698902580,NaN,NaN,2
1698902640,NaN,NaN,2
1698902700,NaN,2.000e-01,2
1698902760,NaN,2.000e-01,2
1698902820,NaN,2.000e-01,2
1698902880,NaN,2.000e-01,2
1698902940,NaN,2.000e-01,2
1698903000,NaN,2.000e-01,2
1698903060,NaN,NaN,2
1698903120,NaN,NaN,1
1698903180,NaN,NaN,1
1698903240,NaN,NaN,1
1698903300,1.269e+00,NaN,1
1698903360,1.235e+00,NaN,1
1698903420,1.217e+00,NaN,1
1698903480,1.198e+00,NaN,1
1698903540,1.226e+00,NaN,1
1698903600,1.199e+00,NaN,1
1698903660,NaN,NaN,1
1698903720,NaN,NaN,2
1698903780,NaN,NaN,2
1698903840,NaN,NaN,2
1698903900,NaN,2.000e-01,2
1698903960,NaN,2.000e-01,2
1698904020,NaN,2.000e-01,2
1698904080,NaN,2.000e-01,2
1698904140,NaN,2.000e-01,2
1698904200,NaN,2.000e-01,2
1698904260,NaN,NaN,2
1698904320,NaN,NaN,1
1698904380,NaN,NaN,1
1698904440,NaN,NaN,1
1698904500,1.093e+00,NaN,1
1698904560,1.073e+00,NaN,1
1698904620,1.082e+00,NaN,1
1698904680,1.066e+00,NaN,1
1698904740,1.064e+00,NaN,1
1698904800,1.005e+00,NaN,1
1698904860,NaN,NaN,1
1698904920,NaN,NaN,2
1698904980,NaN,NaN,2
1698905040,NaN,NaN,2
1698905100,NaN,2.000e-01,2
1698905160,NaN,2.000e-01,2
1698905220,NaN,2.000e-01,2
1698905280,NaN,2.000e-01,2
1698905340,NaN,2.000e-01,2
1698905400,NaN,NaN,2
1698905460,NaN,NaN,2
1698905520,NaN,NaN,1
1698905580,NaN,NaN,1
1698905640,NaN,NaN,1
1698905700,9.890e-01,NaN,1
1698905760,9.870e-01,NaN,1
1698905820,9.770e-01,NaN,1
1698905880,9.640e-01,NaN,1
1698905940,9.370e-01,NaN,1
1698906000,9.820e-01,NaN,1
1698906060,NaN,NaN,1
1698906120,NaN,NaN,2
1698906180,NaN,NaN,2
1698906240,NaN,NaN,2
1698906300,NaN,2.000e-01,2
1698906360,NaN,2.000e-01,2
1698906420,NaN,2.000e-01,2
1698906480,NaN,2.000e-01,2
1698906540,NaN,2.000e-01,2
1698906600,NaN,2.000e-01,2
1698906660,NaN,NaN,2
1698906720,NaN,NaN,1
1698906780,NaN,NaN,1
1698906840,NaN,NaN,1
1698906900,1.089e+00,NaN,1
1698906960,1.157e+00,NaN,1
1698907020,1.155e+00,NaN,1
1698907080,1.153e+00,NaN,1
1698907140,1.187e+00,NaN,1
1698907200,1.169e+00,NaN,1
1698907260,NaN,NaN,1
1698907320,NaN,NaN,2
1698907380,NaN,NaN,2
1698907440,NaN,NaN,2
1698907500,NaN,2.000e-01,2
1698907560,NaN,2.000e-01,2
1698907620,NaN,2.000e-01,2
1698907680,NaN,2.000e-01,2
1698907740,NaN,2.000e-01,2
1698907800,NaN,2.000e-01,2
1698907860,NaN,NaN,2
1698907920,NaN,NaN,1
1698907980,NaN,NaN,1
1698908040,NaN,NaN,1
1698908100,NaN,NaN,1
1698908160,1.253e+00,NaN,1
1698908220,1.328e+00,NaN,1
1698908280,1.378e+00,NaN,1
1698908340,1.463e+00,NaN,1
1698908400,1.473e+00,NaN,1
1698908460,NaN,NaN,1
1698908520,NaN,NaN,2
1698908580,NaN,NaN,2
1698908640,NaN,NaN,2
1698908700,NaN,2.000e-01,2
1698908760,NaN,2.000e-01,2
1698908820,NaN,2.000e-01,2
1698908880,NaN,2.000e-01,2
1698908940,NaN,2.000e-01,2
1698909000,NaN,2.000e-01,2
1698909060,NaN,NaN,2
1698909120,NaN,NaN,1
1698909180,NaN,NaN,1
1698909240,NaN,NaN,1
1698909300,1.448e+00,NaN,1
1698909360,1.440e+00,NaN,1
1698909420,1.405e+00,NaN,1
1698909480,1.419e+00,NaN,1
1698909540,1.390e+00,NaN,1
1698909600,1.362e+00,NaN,1
1698909660,NaN,NaN,1
1698909720,NaN,NaN,2
1698909780,NaN,NaN,2
1698909840,NaN,NaN,2
1698909900,NaN,2.000e-01,2
1698909960,NaN,2.000e-01,2
1698910020,NaN,2.000e-01,2
1698910080,NaN,2.000e-01,2
1698910140,NaN,2.000e-01,2
1698910200,NaN,2.000e-01,2
1698910260,NaN,NaN,2
1698910320,NaN,NaN,1
1698910380,NaN,NaN,1
1698910440,NaN,NaN,1
1698910500,1.339e+00,NaN,1
1698910560,1.338e+00,NaN,1
1698910620,1.334e+00,NaN,1
1698910680,1.350e+00,NaN,1
1698910740,1.374e+00,NaN,1
1698910800,1.375e+00,NaN,1
1698910860,NaN,NaN,1
1698910920,NaN,NaN,2
1698910980,NaN,NaN,2
1698911040,NaN,NaN,2
1698911100,NaN,NaN,2
1698911160,NaN,2.000e-01,2
1698911220,NaN,2.000e-01,2
1698911280,NaN,2.000e-01,2
1698911340,NaN,2.000e-01,2
1698911400,NaN,2.000e-01,2
1698911460,NaN,NaN,2
1698911520,NaN,NaN,1
1698911580,NaN,NaN,1
1698911640,NaN,NaN,1
1698911700,NaN,NaN,1
1698911760,1.505e+00,NaN,1
1698911820,1.505e+00,NaN,1
1698911880,1.466e+00,NaN,1
1698911940,1.476e+00,NaN,1
1698912000,1.492e+00,NaN,1
1698912060,NaN,NaN,1
1698912120,NaN,NaN,2
1698912180,NaN,NaN,2
1698912240,NaN,NaN,2
1698912300,NaN,2.000e-01,2
1698912360,NaN,2.000e-01,2
1698912420,NaN,2.000e-01,2
1698912480,NaN,2.000e-01,2
1698912540,NaN,2.000e-01,2
1698912600,NaN,2.000e-01,2
1698912660,NaN,NaN,2
1698912720,NaN,NaN,1
1698912780,NaN,NaN,1
1698912840,NaN,NaN,1
1698912900,1.463e+00,NaN,1
1698912960,1.436e+00,NaN,1
1698913020,1.336e+00,NaN,1
1698913080,1.315e+00,NaN,1
1698913140,1.343e+00,NaN,1
