h2s,tz=0,v=1.6
time,h2s,so2,T101_Mode
1695734340,NaN,NaN,1
1695734400,NaN,NaN,2
1695734460,NaN,NaN,2
1695734520,NaN,NaN,2
1695734580,NaN,NaN,2
1695734640,NaN,4.190e-01,2
1695734700,NaN,4.820e-01,2
1695734760,NaN,5.290e-01,2
1695734820,NaN,5.460e-01,2
1695734880,NaN,5.200e-01,2
1695734940,NaN,NaN,2
1695735000,NaN,NaN,1
1695735060,NaN,NaN,1
1695735120,NaN,NaN,1
1695735180,NaN,NaN,1
1695735240,1.642e+00,NaN,1
1695735300,1.612e+00,NaN,1
1695735360,1.574e+00,NaN,1
1695735420,1.562e+00,NaN,1
1695735480,1.675e+00,NaN,1
1695735540,NaN,NaN,1
1695735600,NaN,NaN,2
1695735660,NaN,NaN,2
1695735720,NaN,NaN,2
1695735780,NaN,NaN,2
1695735840,NaN,5.720e-01,2
1695735900,NaN,6.300e-01,2
1695735960,NaN,7.070e-01,2
1695736020,NaN,7.380e-01,2
1695736080,NaN,7.510e-01,2
1695736140,NaN,NaN,2
1695736200,NaN,NaN,1
1695736260,NaN,NaN,1
1695736320,NaN,NaN,1
1695736380,NaN,NaN,1
1695736440,2.723e+00,NaN,1
1695736500,3.291e+00,NaN,1
1695736560,3.835e+00,NaN,1
1695736620,4.426e+00,NaN,1
1695736680,4.789e+00,NaN,1
1695736740,NaN,NaN,1
1695736800,NaN,NaN,2
1695736860,NaN,NaN,2
1695736920,NaN,NaN,2
1695736980,NaN,NaN,2
1695737040,NaN,8.280e-01,2
1695737100,NaN,9.150e-01,2
1695737160,NaN,1.006e+00,2
1695737220,NaN,1.035e+00,2
1695737280,NaN,1.044e+00,2
1695737340,NaN,NaN,2
1695737400,NaN,NaN,1
1695737460,NaN,NaN,1
1695737520,NaN,NaN,1
1695737580,NaN,NaN,1
1695737640,5.158e+00,NaN,1
1695737700,4.817e+00,NaN,1
1695737760,4.441e+00,NaN,1
1695737820,4.091e+00,NaN,1
1695737880,4.014e+00,NaN,1
1695737940,NaN,NaN,1
1695738000,NaN,NaN,2
1695738060,NaN,NaN,2
1695738120,NaN,NaN,2
1695738180,NaN,NaN,2
1695738240,NaN,9.740e-01,2
1695738300,NaN,9.670e-01,2
1695738360,NaN,9.440e-01,2
1695738420,NaN,9.120e-01,2
1695738480,NaN,9.460e-01,2
1695738540,NaN,NaN,2
1695738600,NaN,NaN,1
1695738660,NaN,NaN,1
1695738720,NaN,NaN,1
1695738780,NaN,NaN,1
1695738840,4.021e+00,NaN,1
1695738900,3.987e+00,NaN,1
1695738960,3.930e+00,NaN,1
1695739020,3.865e+00,NaN,1
1695739080,3.861e+00,NaN,1
1695739140,NaN,NaN,1
1695739200,NaN,NaN,2
1695739260,NaN,NaN,2
1695739320,NaN,NaN,2
1695739380,NaN,NaN,2
1695739440,NaN,1.033e+00,2
1695739500,NaN,1.069e+00,2
1695739560,NaN,1.122e+00,2
1695739620,NaN,1.177e+00,2
1695739680,NaN,1.209e+00,2
1695739740,NaN,NaN,2
1695739800,NaN,NaN,1
1695739860,NaN,NaN,1
1695739920,NaN,NaN,1
1695739980,NaN,NaN,1
1695740040,3.959e+00,NaN,1
1695740100,3.939e+00,NaN,1
1695740160,3.959e+00,NaN,1
1695740220,3.989e+00,NaN,1
1695740280,3.938e+00,NaN,1
1695740340,NaN,NaN,1
1695740400,NaN,NaN,2
1695740460,NaN,NaN,2
1695740520,NaN,NaN,2
1695740580,NaN,NaN,2
1695740640,NaN,1.199e+00,2
1695740700,NaN,1.191e+00,2
1695740760,NaN,1.153e+00,2
1695740820,NaN,1.135e+00,2
1695740880,NaN,1.140e+00,2
1695740940,NaN,NaN,2
1695741000,NaN,NaN,1
1695741060,NaN,NaN,1
1695741120,NaN,NaN,1
1695741180,NaN,NaN,1
1695741240,3.578e+00,NaN,1
1695741300,3.405e+00,NaN,1
1695741360,3.220e+00,NaN,1
1695741420,3.013e+00,NaN,1
1695741480,2.897e+00,NaN,1
1695741540,NaN,NaN,1
1695741600,NaN,NaN,2
1695741660,NaN,NaN,2
1695741720,NaN,NaN,2
1695741780,NaN,NaN,2
1695741840,NaN,1.073e+00,2
1695741900,NaN,1.032e+00,2
1695741960,NaN,9.840e-01,2
1695742020,NaN,8.990e-01,2
1695742080,NaN,9.040e-01,2
1695742140,NaN,NaN,2
1695742200,NaN,NaN,1
1695742260,NaN,NaN,1
1695742320,NaN,NaN,1
1695742380,NaN,NaN,1
1695742440,2.429e+00,NaN,1
1695742500,2.173e+00,NaN,1
1695742560,1.840e+00,NaN,1
1695742620,1.578e+00,NaN,1
1695742680,1.507e+00,NaN,1
1695742740,NaN,NaN,1
1695742800,NaN,NaN,2
1695742860,NaN,NaN,2
1695742920,NaN,NaN,2
1695742980,NaN,NaN,2
1695743040,NaN,7.330e-01,2
1695743100,NaN,6.800e-01,2
1695743160,NaN,6.270e-01,2
1695743220,NaN,6.240e-01,2
1695743280,NaN,6.120e-01,2
1695743340,NaN,NaN,2
1695743400,NaN,NaN,1
1695743460,NaN,NaN,1
1695743520,NaN,NaN,1
1695743580,NaN,NaN,1
1695743640,1.620e+00,NaN,1
1695743700,1.651e+00,NaN,1
1695743760,1.686e+00,NaN,1
1695743820,1.740e+00,NaN,1
1695743880,1.801e+00,NaN,1
1695743940,NaN,NaN,1
1695744000,NaN,NaN,2
1695744060,NaN,NaN,2
1695744120,NaN,NaN,2
1695744180,NaN,NaN,2
1695744240,NaN,6.440e-01,2
1695744300,NaN,6.250e-01,2
1695744360,NaN,5.690e-01,2
1695744420,NaN,5.280e-01,2
1695744480,NaN,5.080e-01,2
1695744540,NaN,NaN,2
1695744600,NaN,NaN,1
1695744660,NaN,NaN,1
1695744720,NaN,NaN,1
1695744780,NaN,NaN,1
1695744840,1.720e+00,NaN,1
1695744900,1.580e+00,NaN,1
1695744960,1.395e+00,NaN,1
1695745020,1.303e+00,NaN,1
1695745080,1.337e+00,NaN,1
1695745140,NaN,NaN,1
1695745200,NaN,NaN,2
1695745260,NaN,NaN,2
1695745320,NaN,NaN,2
1695745380,NaN,NaN,2
1695745440,NaN,4.840e-01,2
1695745500,NaN,4.980e-01,2
1695745560,NaN,5.170e-01,2
1695745620,NaN,5.160e-01,2
1695745680,NaN,5.110e-01,2
1695745740,NaN,NaN,2
1695745800,NaN,NaN,1
1695745860,NaN,NaN,1
1695745920,NaN,NaN,1
1695745980,NaN,NaN,1
1695746040,1.310e+00,NaN,1
1695746100,1.252e+00,NaN,1
1695746160,1.187e+00,NaN,1
1695746220,1.144e+00,NaN,1
1695746280,1.143e+00,NaN,1
1695746340,NaN,NaN,1
1695746400,NaN,NaN,2
1695746460,NaN,NaN,2
1695746520,NaN,NaN,2
1695746580,NaN,NaN,2
1695746640,NaN,4.970e-01,2
1695746700,NaN,4.830e-01,2
1695746760,NaN,4.860e-01,2
1695746820,NaN,4.620e-01,2
1695746880,NaN,4.540e-01,2
1695746940,NaN,NaN,2
1695747000,NaN,NaN,1
1695747060,NaN,NaN,1
1695747120,NaN,NaN,1
1695747180,NaN,NaN,1
1695747240,1.060e+00,NaN,1
1695747300,1.067e+00,NaN,1
1695747360,1.095e+00,NaN,1
1695747420,1.050e+00,NaN,1
1695747480,1.038e+00,NaN,1
1695747540,NaN,NaN,1
1695747600,NaN,NaN,2
1695747660,NaN,NaN,2
1695747720,NaN,NaN,2
1695747780,NaN,NaN,2
1695747840,NaN,4.870e-01,2
1695747900,NaN,5.360e-01,2
1695747960,NaN,5.410e-01,2
1695748020,NaN,5.410e-01,2
1695748080,NaN,5.430e-01,2
1695748140,NaN,NaN,2
1695748200,NaN,NaN,1
1695748260,NaN,NaN,1
1695748320,NaN,NaN,1
1695748380,NaN,NaN,1
1695748440,9.250e-01,NaN,1
1695748500,9.550e-01,NaN,1
1695748560,9.470e-01,NaN,1
1695748620,9.780e-01,NaN,1
1695748680,1.035e+00,NaN,1
1695748740,NaN,NaN,1
1695748800,NaN,NaN,2
1695748860,NaN,NaN,2
1695748920,NaN,NaN,2
1695748980,NaN,NaN,2
1695749040,NaN,5.550e-01,2
1695749100,NaN,5.720e-01,2
1695749160,NaN,5.500e-01,2
1695749220,NaN,5.440e-01,2
1695749280,NaN,5.710e-01,2
1695749340,NaN,NaN,2
1695749400,NaN,NaN,1
1695749460,NaN,NaN,1
1695749520,NaN,NaN,1
1695749580,NaN,NaN,1
1695749640,1.077e+00,NaN,1
1695749700,1.038e+00,NaN,1
1695749760,9.930e-01,NaN,1
1695749820,1.000e+00,NaN,1
1695749880,1.011e+00,NaN,1
1695749940,NaN,NaN,1
1695750000,NaN,NaN,2
1695750060,NaN,NaN,2
1695750120,NaN,NaN,2
1695750180,NaN,NaN,2
1695750240,NaN,5.520e-01,2
1695750300,NaN,5.190e-01,2
1695750360,NaN,4.770e-01,2
1695750420,NaN,4.860e-01,2
1695750480,NaN,4.880e-01,2
1695750540,NaN,4.740e-01,2
1695750600,NaN,NaN,2
1695750660,NaN,NaN,1
1695750720,NaN,NaN,1
1695750780,NaN,NaN,1
1695750840,1.018e+00,NaN,1
1695750900,9.760e-01,NaN,1
1695750960,9.420e-01,NaN,1
1695751020,9.530e-01,NaN,1
1695751080,9.750e-01,NaN,1
1695751140,NaN,NaN,1
1695751200,NaN,NaN,2
1695751260,NaN,NaN,2
1695751320,NaN,NaN,2
1695751380,NaN,NaN,2
1695751440,NaN,5.110e-01,2
1695751500,NaN,5.060e-01,2
1695751560,NaN,4.910e-01,2
1695751620,NaN,5.630e-01,2
1695751680,NaN,6.220e-01,2
1695751740,NaN,6.320e-01,2
1695751800,NaN,NaN,2
1695751860,NaN,NaN,1
1695751920,NaN,NaN,1
1695751980,NaN,NaN,1
1695752040,NaN,NaN,1
1695752100,1.007e+00,NaN,1
1695752160,9.630e-01,NaN,1
1695752220,9.140e-01,NaN,1
1695752280,8.860e-01,NaN,1
1695752340,NaN,NaN,1
1695752400,NaN,NaN,2
1695752460,NaN,NaN,2
1695752520,NaN,NaN,2
1695752580,NaN,NaN,2
1695752640,NaN,6.520e-01,2
1695752700,NaN,6.320e-01,2
1695752760,NaN,6.220e-01,2
1695752820,NaN,6.270e-01,2
1695752880,NaN,6.820e-01,2
1695752940,NaN,6.540e-01,2
1695753000,NaN,NaN,2
1695753060,NaN,NaN,1
1695753120,NaN,NaN,1
1695753180,NaN,NaN,1
1695753240,7.670e-01,NaN,1
1695753300,7.430e-01,NaN,1
1695753360,7.370e-01,NaN,1
1695753420,6.840e-01,NaN,1
1695753480,6.580e-01,NaN,1
1695753540,NaN,NaN,1
1695753600,NaN,NaN,2
1695753660,NaN,NaN,2
1695753720,NaN,NaN,2
1695753780,NaN,NaN,2
1695753840,NaN,6.650e-01,2
1695753900,NaN,6.530e-01,2
1695753960,NaN,6.600e-01,2
1695754020,NaN,7.110e-01,2
1695754080,NaN,7.350e-01,2
1695754140,NaN,7.350e-01,2
1695754200,NaN,NaN,2
1695754260,NaN,NaN,1
1695754320,NaN,NaN,1
1695754380,NaN,NaN,1
1695754440,6.240e-01,NaN,1
1695754500,7.050e-01,NaN,1
1695754560,7.330e-01,NaN,1
1695754620,7.710e-01,NaN,1
1695754680,7.180e-01,NaN,1
1695754740,6.700e-01,NaN,1
1695754800,NaN,NaN,1
1695754860,NaN,NaN,2
1695754920,NaN,NaN,2
1695754980,NaN,NaN,2
1695755040,NaN,7.060e-01,2
1695755100,NaN,6.490e-01,2
1695755160,NaN,5.990e-01,2
1695755220,NaN,5.830e-01,2
1695755280,NaN,5.760e-01,2
1695755340,NaN,5.690e-01,2
1695755400,NaN,NaN,2
1695755460,NaN,NaN,1
1695755520,NaN,NaN,1
1695755580,NaN,NaN,1
1695755640,5.730e-01,NaN,1
1695755700,5.800e-01,NaN,1
1695755760,6.260e-01,NaN,1
1695755820,6.620e-01,NaN,1
1695755880,7.000e-01,NaN,1
1695755940,7.150e-01,NaN,1
1695756000,NaN,NaN,1
1695756060,NaN,NaN,2
1695756120,NaN,NaN,2
1695756180,NaN,NaN,2
1695756240,NaN,6.030e-01,2
1695756300,NaN,5.840e-01,2
1695756360,NaN,6.190e-01,2
1695756420,NaN,6.280e-01,2
1695756480,NaN,5.870e-01,2
1695756540,NaN,5.930e-01,2
1695756600,NaN,NaN,2
1695756660,NaN,NaN,1
1695756720,NaN,NaN,1
1695756780,NaN,NaN,1
1695756840,7.010e-01,NaN,1
1695756900,6.970e-01,NaN,1
1695756960,6.830e-01,NaN,1
1695757020,6.340e-01,NaN,1
1695757080,6.330e-01,NaN,1
1695757140,6.320e-01,NaN,1
1695757200,NaN,NaN,1
1695757260,NaN,NaN,2
1695757320,NaN,NaN,2
1695757380,NaN,NaN,2
1695757440,NaN,6.280e-01,2
1695757500,NaN,6.370e-01,2
1695757560,NaN,6.620e-01,2
1695757620,NaN,6.870e-01,2
1695757680,NaN,6.460e-01,2
1695757740,NaN,6.340e-01,2
1695757800,NaN,NaN,2
1695757860,NaN,NaN,1
1695757920,NaN,NaN,1
1695757980,NaN,NaN,1
1695758040,5.870e-01,NaN,1
1695758100,6.030e-01,NaN,1
1695758160,6.050e-01,NaN,1
1695758220,5.920e-01,NaN,1
1695758280,6.410e-01,NaN,1
1695758340,6.300e-01,NaN,1
1695758400,NaN,NaN,1
1695758460,NaN,NaN,2
1695758520,NaN,NaN,2
1695758580,NaN,NaN,2
1695758640,NaN,7.180e-01,2
1695758700,NaN,7.320e-01,2
1695758760,NaN,7.770e-01,2
1695758820,NaN,7.850e-01,2
1695758880,NaN,7.830e-01,2
1695758940,NaN,7.520e-01,2
1695759000,NaN,NaN,2
1695759060,NaN,NaN,1
1695759120,NaN,NaN,1
1695759180,NaN,NaN,1
1695759240,5.980e-01,NaN,1
1695759300,5.920e-01,NaN,1
1695759360,5.680e-01,NaN,1
1695759420,5.610e-01,NaN,1
1695759480,5.430e-01,NaN,1
1695759540,5.490e-01,NaN,1
1695759600,NaN,NaN,1
1695759660,NaN,NaN,2
1695759720,NaN,NaN,2
1695759780,NaN,NaN,2
1695759840,NaN,6.210e-01,2
1695759900,NaN,5.270e-01,2
1695759960,NaN,4.760e-01,2
1695760020,NaN,4.600e-01,2
1695760080,NaN,4.620e-01,2
1695760140,NaN,4.650e-01,2
1695760200,NaN,NaN,2
1695760260,NaN,NaN,1
1695760320,NaN,NaN,1
1695760380,NaN,NaN,1
1695760440,5.150e-01,NaN,1
1695760500,5.090e-01,NaN,1
1695760560,5.320e-01,NaN,1
1695760620,4.940e-01,NaN,1
1695760680,4.890e-01,NaN,1
1695760740,4.800e-01,NaN,1
1695760800,NaN,NaN,1
1695760860,NaN,NaN,2
1695760920,NaN,NaN,2
1695760980,NaN,NaN,2
1695761040,NaN,4.410e-01,2
1695761100,NaN,2.000e-01,2
1695761160,NaN,2.000e-01,2
1695761220,NaN,2.000e-01,2
1695761280,NaN,2.000e-01,2
1695761340,NaN,2.000e-01,2
1695761400,NaN,NaN,2
1695761460,NaN,NaN,1
1695761520,NaN,NaN,1
1695761580,NaN,NaN,1
1695761640,4.900e-01,NaN,1
1695761700,5.060e-01,NaN,1
1695761760,4.580e-01,NaN,1
1695761820,4.070e-01,NaN,1
1695761880,2.000e-01,NaN,1
1695761940,2.000e-01,NaN,1
1695762000,NaN,NaN,1
1695762060,NaN,NaN,2
1695762120,NaN,NaN,2
1695762180,NaN,NaN,2
1695762240,NaN,2.000e-01,2
1695762300,NaN,2.000e-01,2
1695762360,NaN,2.000e-01,2
1695762420,NaN,2.000e-01,2
1695762480,NaN,2.000e-01,2
1695762540,NaN,2.000e-01,2
1695762600,NaN,NaN,2
1695762660,NaN,NaN,1
1695762720,NaN,NaN,1
1695762780,NaN,NaN,1
1695762840,4.220e-01,NaN,1
1695762900,4.570e-01,NaN,1
1695762960,4.790e-01,NaN,1
1695763020,5.290e-01,NaN,1
1695763080,5.500e-01,NaN,1
1695763140,5.650e-01,NaN,1
1695763200,NaN,NaN,1
1695763260,NaN,NaN,2
1695763320,NaN,NaN,2
1695763380,NaN,NaN,2
1695763440,NaN,2.000e-01,2
1695763500,NaN,2.000e-01,2
1695763560,NaN,2.000e-01,2
1695763620,NaN,2.000e-01,2
1695763680,NaN,2.000e-01,2
1695763740,NaN,2.000e-01,2
1695763800,NaN,NaN,2
1695763860,NaN,NaN,1
1695763920,NaN,NaN,1
1695763980,NaN,NaN,1
1695764040,5.260e-01,NaN,1
1695764100,4.810e-01,NaN,1
1695764160,4.380e-01,NaN,1
1695764220,4.240e-01,NaN,1
1695764280,4.440e-01,NaN,1
1695764340,4.870e-01,NaN,1
1695764400,NaN,NaN,1
1695764460,NaN,NaN,2
1695764520,NaN,NaN,2
1695764580,NaN,NaN,2
1695764640,NaN,2.000e-01,2
1695764700,NaN,2.000e-01,2
1695764760,NaN,2.000e-01,2
1695764820,NaN,2.000e-01,2
1695764880,NaN,2.000e-01,2
1695764940,NaN,2.000e-01,2
1695765000,NaN,NaN,2
1695765060,NaN,NaN,1
1695765120,NaN,NaN,1
1695765180,NaN,NaN,1
1695765240,4.960e-01,NaN,1
1695765300,4.750e-01,NaN,1
1695765360,4.310e-01,NaN,1
1695765420,4.130e-01,NaN,1
1695765480,4.200e-01,NaN,1
1695765540,4.510e-01,NaN,1
1695765600,4.570e-01,NaN,1
1695765660,4.580e-01,NaN,1
1695765720,4.580e-01,NaN,1
1695765780,4.580e-01,NaN,1
1695765840,4.890e-01,NaN,1
1695765900,NaN,NaN,1
1695771360,1.514e+00,NaN,1
1695771420,1.451e+00,NaN,1
1695771480,1.448e+00,NaN,1
1695771540,1.407e+00,NaN,1
1695771600,1.289e+00,NaN,1
1695771660,NaN,NaN,1
1695771720,NaN,NaN,2
1695771780,NaN,NaN,2
1695771840,NaN,NaN,2
1695771900,NaN,5.820e-01,2
1695771960,NaN,5.560e-01,2
1695772020,NaN,5.480e-01,2
1695772080,NaN,5.300e-01,2
1695772140,NaN,5.170e-01,2
1695772200,NaN,5.090e-01,2
1695772260,NaN,NaN,2
1695772320,NaN,NaN,1
1695772380,NaN,NaN,1
1695772440,NaN,NaN,1
1695772500,1.115e+00,NaN,1
1695772560,9.390e-01,NaN,1
1695772620,8.360e-01,NaN,1
1695772680,7.650e-01,NaN,1
1695772740,7.310e-01,NaN,1
1695772800,7.120e-01,NaN,1
1695772860,NaN,NaN,1
1695772920,NaN,NaN,2
1695772980,NaN,NaN,2
1695773040,NaN,NaN,2
1695773100,NaN,4.100e-01,2
1695773160,NaN,2.000e-01,2
1695773220,NaN,2.000e-01,2
1695773280,NaN,2.000e-01,2
1695773340,NaN,2.000e-01,2
1695773400,NaN,2.000e-01,2
1695773460,NaN,NaN,2
1695773520,NaN,NaN,1
1695773580,NaN,NaN,1
1695773640,NaN,NaN,1
1695773700,6.970e-01,NaN,1
1695773760,6.540e-01,NaN,1
1695773820,6.590e-01,NaN,1
1695773880,6.710e-01,NaN,1
1695773940,6.390e-01,NaN,1
1695774000,6.500e-01,NaN,1
1695774060,NaN,NaN,1
1695774120,NaN,NaN,2
1695774180,NaN,NaN,2
1695774240,NaN,NaN,2
1695774300,NaN,2.000e-01,2
1695774360,NaN,2.000e-01,2
1695774420,NaN,2.000e-01,2
1695774480,NaN,2.000e-01,2
1695774540,NaN,2.000e-01,2
1695774600,NaN,2.000e-01,2
1695774660,NaN,NaN,2
1695774720,NaN,NaN,1
1695774780,NaN,NaN,1
1695774840,NaN,NaN,1
1695774900,5.320e-01,NaN,1
1695774960,5.080e-01,NaN,1
1695775020,4.480e-01,NaN,1
1695775080,4.450e-01,NaN,1
1695775140,5.340e-01,NaN,1
1695775200,6.150e-01,NaN,1
1695775260,NaN,NaN,1
1695775320,NaN,NaN,2
1695775380,NaN,NaN,2
1695775440,NaN,NaN,2
1695775500,NaN,2.000e-01,2
1695775560,NaN,2.000e-01,2
1695775620,NaN,2.000e-01,2
1695775680,NaN,2.000e-01,2
1695775740,NaN,2.000e-01,2
1695775800,NaN,2.000e-01,2
1695775860,NaN,2.000e-01,2
1695775920,NaN,NaN,2
1695775980,NaN,NaN,1
1695776040,NaN,NaN,1
1695776100,NaN,NaN,1
1695776160,7.180e-01,NaN,1
1695776220,6.530e-01,NaN,1
1695776280,5.910e-01,NaN,1
1695776340,5.930e-01,NaN,1
1695776400,5.690e-01,NaN,1
1695776460,6.610e-01,NaN,1
1695776520,NaN,NaN,1
1695776580,NaN,NaN,2
1695776640,NaN,NaN,2
1695776700,NaN,NaN,2
1695776760,NaN,2.000e-01,2
1695776820,NaN,2.000e-01,2
1695776880,NaN,4.160e-01,2
1695776940,NaN,4.330e-01,2
1695777000,NaN,4.090e-01,2
1695777060,NaN,2.000e-01,2
1695777120,NaN,NaN,2
1695777180,NaN,NaN,1
1695777240,NaN,NaN,1
1695777300,NaN,NaN,1
1695777360,6.540e-01,NaN,1
1695777420,6.240e-01,NaN,1
1695777480,6.020e-01,NaN,1
1695777540,5.610e-01,NaN,1
1695777600,5.430e-01,NaN,1
1695777660,5.330e-01,NaN,1
1695777720,NaN,NaN,1
1695777780,NaN,NaN,2
1695777840,NaN,NaN,2
1695777900,NaN,NaN,2
1695777960,NaN,2.000e-01,2
1695778020,NaN,2.000e-01,2
1695778080,NaN,2.000e-01,2
1695778140,NaN,2.000e-01,2
1695778200,NaN,2.000e-01,2
1695778260,NaN,2.000e-01,2
1695778320,NaN,NaN,2
1695778380,NaN,NaN,1
1695778440,NaN,NaN,1
1695778500,NaN,NaN,1
1695778560,5.280e-01,NaN,1
1695778620,5.500e-01,NaN,1
1695778680,5.770e-01,NaN,1
1695778740,6.490e-01,NaN,1
1695778800,7.220e-01,NaN,1
1695778860,7.400e-01,NaN,1
1695778920,NaN,NaN,1
1695778980,NaN,NaN,2
1695779040,NaN,NaN,2
1695779100,NaN,NaN,2
1695779160,NaN,2.000e-01,2
1695779220,NaN,2.000e-01,2
1695779280,NaN,2.000e-01,2
1695779340,NaN,2.000e-01,2
1695779400,NaN,2.000e-01,2
1695779460,NaN,2.000e-01,2
1695779520,NaN,NaN,2
1695779580,NaN,NaN,1
1695779640,NaN,NaN,1
1695779700,NaN,NaN,1
1695779760,7.320e-01,NaN,1
1695779820,6.240e-01,NaN,1
1695779880,6.070e-01,NaN,1
1695779940,5.550e-01,NaN,1
1695780000,5.500e-01,NaN,1
1695780060,5.670e-01,NaN,1
1695780120,NaN,NaN,1
1695780180,NaN,NaN,2
1695780240,NaN,NaN,2
1695780300,NaN,NaN,2
1695780360,NaN,2.000e-01,2
1695780420,NaN,2.000e-01,2
1695780480,NaN,2.000e-01,2
1695780540,NaN,2.000e-01,2
1695780600,NaN,2.000e-01,2
1695780660,NaN,2.000e-01,2
1695780720,NaN,NaN,2
1695780780,NaN,NaN,1
1695780840,NaN,NaN,1
1695780900,NaN,NaN,1
1695780960,5.730e-01,NaN,1
1695781020,6.120e-01,NaN,1
1695781080,6.190e-01,NaN,1
1695781140,6.380e-01,NaN,1
1695781200,6.050e-01,NaN,1
1695781260,NaN,NaN,1
1695781320,NaN,NaN,1
1695781380,NaN,NaN,2
1695781440,NaN,NaN,2
1695781500,NaN,NaN,2
1695781560,NaN,2.000e-01,2
1695781620,NaN,2.000e-01,2
1695781680,NaN,2.000e-01,2
1695781740,NaN,2.000e-01,2
1695781800,NaN,2.000e-01,2
1695781860,NaN,2.000e-01,2
1695781920,NaN,NaN,2
1695781980,NaN,NaN,1
1695782040,NaN,NaN,1
1695782100,NaN,NaN,1
1695782160,5.690e-01,NaN,1
1695782220,5.730e-01,NaN,1
1695782280,6.080e-01,NaN,1
1695782340,7.210e-01,NaN,1
1695782400,1.004e+00,NaN,1
1695782460,1.001e+00,NaN,1
1695782520,NaN,NaN,1
1695782580,NaN,NaN,2
1695782640,NaN,NaN,2
1695782700,NaN,NaN,2
1695782760,NaN,NaN,2
1695782820,NaN,2.000e-01,2
1695782880,NaN,2.000e-01,2
1695782940,NaN,2.000e-01,2
1695783000,NaN,4.390e-01,2
1695783060,NaN,6.210e-01,2
1695783120,NaN,NaN,2
1695783180,NaN,NaN,1
1695783240,NaN,NaN,1
1695783300,NaN,NaN,1
1695783360,8.500e-01,NaN,1
1695783420,5.390e-01,NaN,1
1695783480,2.000e-01,NaN,1
1695783540,2.000e-01,NaN,1
1695783600,4.660e-01,NaN,1
1695783660,7.520e-01,NaN,1
1695783720,NaN,NaN,1
1695783780,NaN,NaN,2
1695783840,NaN,NaN,2
1695783900,NaN,NaN,2
1695783960,NaN,6.890e-01,2
1695784020,NaN,6.450e-01,2
1695784080,NaN,5.240e-01,2
1695784140,NaN,2.000e-01,2
1695784200,NaN,2.000e-01,2
1695784260,NaN,2.000e-01,2
1695784320,NaN,NaN,2
1695784380,NaN,NaN,1
1695784440,NaN,NaN,1
1695784500,NaN,NaN,1
1695784560,9.260e-01,NaN,1
1695784620,7.960e-01,NaN,1
1695784680,6.860e-01,NaN,1
1695784740,2.000e-01,NaN,1
1695784800,2.000e-01,NaN,1
1695784860,2.000e-01,NaN,1
1695784920,NaN,NaN,1
1695784980,NaN,NaN,2
1695785040,NaN,NaN,2
1695785100,NaN,NaN,2
1695785160,NaN,2.000e-01,2
1695785220,NaN,2.000e-01,2
1695785280,NaN,2.000e-01,2
1695785340,NaN,2.000e-01,2
1695785400,NaN,2.000e-01,2
1695785460,NaN,2.000e-01,2
1695785520,NaN,NaN,2
1695785580,NaN,NaN,1
1695785640,NaN,NaN,1
1695785700,NaN,NaN,1
1695785760,2.000e-01,NaN,1
1695785820,2.000e-01,NaN,1
1695785880,2.000e-01,NaN,1
1695785940,2.000e-01,NaN,1
1695786000,2.000e-01,NaN,1
1695786060,2.000e-01,NaN,1
1695786120,NaN,NaN,1
1695786180,NaN,NaN,2
1695786240,NaN,NaN,2
1695786300,NaN,NaN,2
1695786360,NaN,2.000e-01,2
1695786420,NaN,2.000e-01,2
1695786480,NaN,2.000e-01,2
1695786540,NaN,2.000e-01,2
1695786600,NaN,2.000e-01,2
1695786660,NaN,2.000e-01,2
1695786720,NaN,NaN,2
1695786780,NaN,NaN,1
1695786840,NaN,NaN,1
1695786900,NaN,NaN,1
1695786960,2.000e-01,NaN,1
1695787020,4.450e-01,NaN,1
1695787080,6.350e-01,NaN,1
1695787140,7.970e-01,NaN,1
1695787200,8.810e-01,NaN,1
1695787260,9.330e-01,NaN,1
1695787320,NaN,NaN,1
1695787380,NaN,NaN,2
1695787440,NaN,NaN,2
1695787500,NaN,NaN,2
1695787560,NaN,2.000e-01,2
1695787620,NaN,2.000e-01,2
1695787680,NaN,2.000e-01,2
1695787740,NaN,2.000e-01,2
1695787800,NaN,2.000e-01,2
1695787860,NaN,2.000e-01,2
1695787920,NaN,NaN,2
1695787980,NaN,NaN,1
1695788040,NaN,NaN,1
1695788100,NaN,NaN,1
1695788160,6.780e-01,NaN,1
1695788220,5.550e-01,NaN,1
1695788280,4.710e-01,NaN,1
1695788340,4.440e-01,NaN,1
1695788400,4.230e-01,NaN,1
1695788460,2.000e-01,NaN,1
1695788520,NaN,NaN,1
1695788580,NaN,NaN,2
1695788640,NaN,NaN,2
1695788700,NaN,NaN,2
1695788760,NaN,2.000e-01,2
1695788820,NaN,2.000e-01,2
1695788880,NaN,2.000e-01,2
1695788940,NaN,2.000e-01,2
1695789000,NaN,2.000e-01,2
1695789060,NaN,2.000e-01,2
1695789120,NaN,NaN,2
1695789180,NaN,NaN,1
1695789240,NaN,NaN,1
1695789300,NaN,NaN,1
1695789360,4.290e-01,NaN,1
1695789420,4.260e-01,NaN,1
1695789480,4.600e-01,NaN,1
1695789540,5.290e-01,NaN,1
1695789600,5.500e-01,NaN,1
1695789660,5.600e-01,NaN,1
1695789720,NaN,NaN,1
1695789780,NaN,NaN,2
1695789840,NaN,NaN,2
1695789900,NaN,NaN,2
