Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM25     , NOXppb   , NOppb    , NO2ppb  
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb     
 , 7/12/2023 5:00 PM         ,178.6,39.8,39.2,-0.5,4,296.7,9.9,6.7,0.047,          ,0,0,0
 , 7/12/2023 6:00 PM         ,53.5,38.7,38.4,-0.3,2,269.4,24.3,3.6,0.043,          ,1,0,1
 , 7/12/2023 7:00 PM         ,0.6,35.1,36.4,1.3,2.4,132.6,52.2,6.3,0.04,          ,3,0,3
 , 7/12/2023 8:00 PM         ,0,32.9,33.4,0.4,2.6,155.1,70.9,6.7,0.042,          ,2,0,2
 , 7/12/2023 9:00 PM         ,3.1,32.2,32.1,-0.1,7,225.9,12.9,12.5,0.043,          ,2,0,3
 , 7/12/2023 10:00 PM        ,2,30,30,0,7,183.2,13.7,12,0.042,          ,1,0,2
 , 7/12/2023 11:00 PM        ,0,32.7,33.3,0.6,7.1,168.4,12.2,11.4,0.043,          ,1,0,2
 , 7/13/2023 12:00 AM        ,0,29.6,30.9,1.2,5,252.3,20.2,8.1,0.042,          ,1,0,1
 , 7/13/2023 1:00 AM         ,0,27.8,28.5,0.6,4.1,199.3,30.5,7.5,0.036,          ,2,0,2
 , 7/13/2023 2:00 AM         ,0,27.8,28,0.2,4.1,193.8,15.3,8,0.035,          ,2,0,2
 , 7/13/2023 3:00 AM         ,0,28.1,28.6,0.4,3.5,214.7,17.6,5.2,0.035,          ,2,0,2
 , 7/13/2023 4:00 AM         ,0.3,27.6,28.2,0.6,2.5,180.6,63.3,5.2,0.03,          ,6,0,6
 , 7/13/2023 5:00 AM         ,10.5,27.4,28.2,0.7,4,308.5,17.2,6.7,0.029,          ,3,0,3
 , 7/13/2023 6:00 AM         ,63.6,29.7,30.5,0.8,6.4,259.3,11.6,13.6,0.039,          ,1,0,1
 , 7/13/2023 7:00 AM         ,118.5,31.2,31.8,0.6,7.8,253.1,8.5,12.9,0.041,          ,1,0,1
 , 7/13/2023 8:00 AM         ,277.2,32.6,33.2,0.5,7.4,256.9,8.7,11.1,0.041,          ,2,0,2
 , 7/13/2023 9:00 AM         ,799.5,36.3,36.6,0.3,6.4,248.2,9.7,9.5,0.044,          ,2,0,2
 , 7/13/2023 10:00 AM        ,966.9,40.1,40.3,0.1,3.2,232.1,35.5,7.3,0.05,          ,1,0,1
 , 7/13/2023 11:00 AM        ,765.6,41.7,41.1,-0.6,2.2,166.3,39.1,5.7,0.052,          ,1,0,1
 , 7/13/2023 12:00 PM        ,774.3,43.7,41.7,-2,2,111.7,52.6,5.2,0.055,          ,1,0,1
 , 7/13/2023 1:00 PM         ,803.7,45.9,41.9,-3.9,2.9,95.3,28.1,6.8,0.058,          ,1,0,1
 , 7/13/2023 2:00 PM         ,553.8,45.3,41.7,-3.6,3.9,110.9,59.2,14,0.054,          ,1,0,1
 , 7/13/2023 3:00 PM         ,147.1,36.9,37,0,6.1,247.3,15,11.5,0.051,          ,1,0,1
 , 7/13/2023 4:00 PM         ,331,39.9,39.2,-0.6,3.6,251,11.1,5.4,0.055,          ,0,0,1
 , 7/13/2023 5:00 PM         ,216,40.7,39.8,-0.8,3.2,219.7,16.6,5.9,0.057,          ,0,0,0
 , 7/13/2023 6:00 PM         ,22.8,36.1,36.3,0.2,3.9,305.4,19.9,7.4,0.044,          ,1,0,1
 , 7/13/2023 7:00 PM         ,0.5,32.9,33.8,0.9,2.6,247.8,31.4,4.8,0.035,          ,1,0,2
 , 7/13/2023 8:00 PM         ,0,31.4,33,1.6,2.3,267.4,17,4.5,0.032,          ,2,0,2
 , 7/13/2023 9:00 PM         ,0,31.7,33.3,1.5,2.8,280.6,9,4.9,0.034,          ,1,0,1
 , 7/13/2023 10:00 PM        ,0,32.1,32.8,0.7,3,219.1,50.9,5.7,0.035,          ,0,0,1
 , 7/13/2023 11:00 PM        ,0,29,30,1,1.9,187.1,28,3.7,0.02,          ,4,0,5
 , 7/14/2023 12:00 AM        ,0,29.5,30.3,0.7,3.5,159.9,11.5,6.3,0.021,          ,7,0,7
 , 7/14/2023 1:00 AM         ,0,29.7,30.1,0.3,3.3,166.9,25.4,6.8,0.021,          ,5,0,5
 , 7/14/2023 2:00 AM         ,0,28.1,28.7,0.5,1.9,192.2,20.5,3.9,0.015,          ,7,0,7
 , 7/14/2023 3:00 AM         ,0,26.4,27.6,1.2,1.3,168.3,18.2,2.6,0.011,          ,9,0,9
 , 7/14/2023 4:00 AM         ,0.1,25.9,27.3,1.4,1.3,163.2,63.1,4.5,0.012,          ,9,0,9
 , 7/14/2023 5:00 AM         ,24.3,25.8,26.9,1,0.9,126.9,30.3,2.3,0.006,          ,16,2,14
 , 7/14/2023 6:00 AM         ,86.6,27.6,27.6,0,1.7,173.1,14.1,3.2,0.01,          ,13,2,11
 , 7/14/2023 7:00 AM         ,361.1,30.3,30.6,0.2,2.7,162.2,27.1,4.6,0.021,          ,13,3,9
 , 7/14/2023 8:00 AM         ,525.1,34.1,32.7,-1.3,2,80.7,36.6,4.6,0.033,          ,10,1,8
 , 7/14/2023 9:00 AM         ,722.7,37,35,-2,3,45.8,21.8,5.8,0.053,          ,7,0,6
 , 7/14/2023 10:00 AM        ,870.7,40.2,37,-3.1,2.7,79.2,22.6,5.6,0.068,          ,5,0,4
 , 7/14/2023 11:00 AM        ,956.1,42.4,39,-3.3,2.2,79,32.6,5.2,0.076,          ,4,0,4
 , 7/14/2023 12:00 PM        ,961.6,45.2,40.9,-4.2,2.7,87.9,30.1,5.7,0.078,          ,3,0,3
 , 7/14/2023 1:00 PM         ,911.7,45.8,41.9,-3.9,2.6,108.5,34.3,5.9,0.075,          ,2,0,2
 , 7/14/2023 2:00 PM         ,859.7,47,43.2,-3.8,2.8,120.4,40.6,6.1,0.067,          ,1,0,1
 , 7/14/2023 3:00 PM         ,226.8,43.5,41,-2.5,3.3,91.5,27.4,6.6,0.069,          ,1,0,1
 , 7/14/2023 4:00 PM         ,100.7,39,39,0,5.1,200.2,52.1,11.1,0.063,          ,1,0,1
 , 7/14/2023 5:00 PM         ,87.6,36.8,37.1,0.3,6.7,265.5,7.7,12.2,0.052,          ,0,0,1
 , 7/14/2023 6:00 PM         ,17.1,36.1,36.5,0.4,4.5,265,7.6,6.4,0.047,          ,0,0,0
 , 7/14/2023 7:00 PM         ,0.4,34.8,35.4,0.5,2.3,130.6,67.5,5.4,0.041,          ,2,0,2
 , 7/14/2023 8:00 PM         ,0,33.2,33.9,0.7,1.5,172.5,38,2.9,0.035,          ,5,0,5
 , 7/14/2023 9:00 PM         ,0,32.1,33.4,1.2,2.2,204.9,36.2,3.4,0.033,          ,6,0,6
 , 7/14/2023 10:00 PM        ,0,30.7,31.4,0.7,3,163.7,11.1,5.7,0.023,          ,7,0,9
 , 7/14/2023 11:00 PM        ,0,30.7,31.2,0.4,3.4,157.7,12.4,6.1,0.022,          ,5,0,5
 , 7/15/2023 12:00 AM        ,0,31.1,31.1,0.2,3.2,151.3,10.4,5.5,0.023,          ,5,0,5
 , 7/15/2023 1:00 AM         ,0,30.2,30.7,0.4,2.3,138.3,12.1,4,0.023,          ,5,0,5
 , 7/15/2023 2:00 AM         ,0,29.1,29.8,0.6,1,166.4,38.5,2.5,0.019,          ,7,0,8
 , 7/15/2023 3:00 AM         ,0,27.8,29,1.2,0.7,148.4,72.3,2.7,0.015,          ,7,0,7
 , 7/15/2023 4:00 AM         ,0,28,28.8,0.8,2.1,281.1,27.3,4.7,0.014,          ,6,0,6
 , 7/15/2023 5:00 AM         ,15.2,28.3,28.8,0.4,4.5,306.3,7.6,7.4,0.019,          ,2,0,3
 , 7/15/2023 6:00 AM         ,73.7,28.1,28.2,0,4.4,312.3,8.3,6.7,0.026,          ,2,0,2
 , 7/15/2023 7:00 AM         ,134.2,28.7,28.7,0,4.5,308.8,10.3,6.6,0.022,          ,4,0,3
 , 7/15/2023 8:00 AM         ,110.9,29.4,29.3,-0.1,3.1,298.1,22,5.6,0.028,          ,4,0,4
 , 7/15/2023 9:00 AM         ,204.7,30.9,30.7,-0.1,4.6,313.5,14.1,7.8,0.04,          ,3,0,3
 , 7/15/2023 10:00 AM        ,290,31.1,29.5,-1.6,2,88.4,27.1,4.4,0.036,          ,6,0,6
 , 7/15/2023 11:00 AM        ,652.6,35,34,-1,3.9,203.4,27.1,7.2,0.053,          ,3,0,3
 , 7/15/2023 12:00 PM        ,908.5,40.5,36.8,-3.6,2.7,89.9,29.7,5.9,0.069,          ,3,0,3
 , 7/15/2023 1:00 PM         ,868,42.4,38.3,-4.1,2.1,119.3,37.9,5.9,0.069,          ,2,0,2
 , 7/15/2023 2:00 PM         ,752.2,43.2,39,-4.2,3,106.5,31.5,5.8,0.066,          ,2,0,2
 , 7/15/2023 3:00 PM         ,485.8,43.4,38.3,-4.2,2.4,90.4,31.3,5.3,0.066,          ,2,0,2
 , 7/15/2023 4:00 PM         ,259.8,40.5,38.1,-2.4,2.3,101.6,22,5.5,0.071,          ,2,0,2
 , 7/15/2023 5:00 PM         ,142.7,38.6,37.6,-0.9,4.5,116.4,15.2,7.7,0.056,          ,1,0,1
 , 7/15/2023 6:00 PM         ,46.9,36.3,36.5,0.1,4.8,127.8,11.6,7.9,0.043,          ,1,0,1
 , 7/15/2023 7:00 PM         ,0.3,33.9,34.5,0.6,3.5,137.8,10.5,6.8,0.032,          ,4,0,4
 , 7/15/2023 8:00 PM         ,0,32.7,33.2,0.5,3.4,143.5,9.5,5.2,0.025,          ,5,0,5
 , 7/15/2023 9:00 PM         ,0,30.9,31.4,0.4,3.1,176.3,22.9,4.9,0.018,          ,6,0,6
 , 7/15/2023 10:00 PM        ,0,29.4,29.7,0.2,3.3,175.9,8.8,4.5,0.014,          ,6,0,8
 , 7/15/2023 11:00 PM        ,0,28.8,29.3,0.5,2.5,160.5,11.5,4.4,0.02,          ,4,0,4
 , 7/16/2023 12:00 AM        ,0,26.7,28,1.2,2.8,79.5,41.9,7.7,0.015,          ,7,0,7
 , 7/16/2023 1:00 AM         ,0,26.5,27.1,0.6,7.2,48.6,10.9,12.4,0.029,          ,2,0,2
 , 7/16/2023 2:00 AM         ,0,25.1,25.6,0.5,7.1,57.7,12.5,13.4,0.04,          ,1,0,1
 , 7/16/2023 3:00 AM         ,0,23.9,24.4,0.5,4.7,64.6,11.9,10,0.038,          ,1,0,1
 , 7/16/2023 4:00 AM         ,0.2,22.6,23,0.4,2,152.2,54.4,4.5,0.036,          ,1,0,1
 , 7/16/2023 5:00 AM         ,44.1,23.2,23.4,0.2,2.5,204.9,24.5,4.1,0.033,          ,2,0,2
 , 7/16/2023 6:00 AM         ,222.7,25.1,25.9,0.7,3.2,181.4,29.8,5.5,0.036,          ,4,0,4
 , 7/16/2023 7:00 AM         ,422.6,27.4,27.8,0.3,4.8,176.1,12.3,7.7,0.041,          ,4,0,4
 , 7/16/2023 8:00 AM         ,610.8,30.1,29.7,-0.4,6.1,171.2,12.4,10.5,0.047,          ,3,0,3
 , 7/16/2023 9:00 AM         ,762.9,32,31.2,-0.7,6.2,159.2,15.4,11,0.054,          ,3,0,3
 , 7/16/2023 10:00 AM        ,875,33.7,32.8,-0.9,5.1,167.2,16.9,8.3,0.056,          ,2,0,2
 , 7/16/2023 11:00 AM        ,932.3,36,34.6,-1.3,4.5,157.8,20.9,9.1,0.059,          ,2,0,2
 , 7/16/2023 12:00 PM        ,934.1,37.4,36,-1.3,5.1,163.6,20.9,8.6,0.06,          ,2,0,2
 , 7/16/2023 1:00 PM         ,875.6,39.8,37.6,-2.2,4.6,147.6,20.5,9.3,0.062,          ,1,0,1
 , 7/16/2023 2:00 PM         ,766.2,41,38.6,-2.3,4.9,151.8,20.8,8.6,0.061,          ,1,0,1
 , 7/16/2023 3:00 PM         ,613.4,41.8,39,-2.7,4.9,141.7,21.8,8.3,0.061,          ,1,0,1
 , 7/16/2023 4:00 PM         ,428.9,42,39.1,-2.9,4.6,132.1,17,8.2,0.06,          ,1,0,1
 , 7/16/2023 5:00 PM         ,183.3,39.9,37.9,-1.9,4.9,119,13.7,7.6,0.061,          ,1,0,1
 , 7/16/2023 6:00 PM         ,21.3,35.3,35.7,0.4,3.8,116.4,10.7,6.3,0.058,          ,2,0,2
 , 7/16/2023 7:00 PM         ,1,33,34,1,3,125.4,10.1,4.7,0.046,          ,5,0,5
 , 7/16/2023 8:00 PM         ,0,31.6,32.6,1,3.2,134.9,10.2,4.9,0.036,          ,7,0,7
 , 7/16/2023 9:00 PM         ,0,30.2,30.8,0.5,3,171.9,26.7,4.7,0.022,          ,12,0,12
 , 7/16/2023 10:00 PM        ,0,28.3,28.7,0.4,3.3,192.9,5.3,4.1,0.016,          ,6,0,9
 , 7/16/2023 11:00 PM        ,0,27.3,27.9,0.5,3.1,175.2,8.7,5.1,0.014,          ,8,0,9
 , 7/17/2023 12:00 AM        ,0,26.4,27,0.6,2.8,178.2,5.8,3.7,0.015,          ,6,0,6
 , 7/17/2023 1:00 AM         ,0,24.9,26,1,2.6,172.4,7.6,3.5,          ,          ,4,0,4
 , 7/17/2023 2:00 AM         ,0,23.9,25.1,1.2,2.3,174.5,12.6,2.9,0.015,          ,          ,          ,         
 , 7/17/2023 3:00 AM         ,0,24.5,25.5,0.9,2.4,164.5,15.3,3.6,0.009,          ,          ,          ,         
 , 7/17/2023 4:00 AM         ,0.4,23.2,24.3,1,2.4,183.1,5.9,2.9,0.016,          ,4,0,4
 , 7/17/2023 5:00 AM         ,55.7,23.5,24.5,1,2,186.2,10.1,3,0.009,          ,12,1,10
 , 7/17/2023 6:00 AM         ,233.2,26.6,27.7,1.1,3,158.2,13.8,5.8,0.018,          ,10,2,7
 , 7/17/2023 7:00 AM         ,434,29.8,30.5,0.6,3.4,142,16.4,5.3,0.027,          ,7,1,5
 , 7/17/2023 8:00 AM         ,620.3,34,33,-1,2.8,125.3,21.4,5.4,0.035,          ,7,1,5
 , 7/17/2023 9:00 AM         ,773.6,36.8,34.8,-1.9,3.5,116.7,17,6.9,0.049,          ,7,0,6
 , 7/17/2023 10:00 AM        ,883.1,38.8,37,-1.8,4.7,132,21.6,8.9,0.058,          ,4,0,3
 , 7/17/2023 11:00 AM        ,940.2,40.2,38.5,-1.6,5.2,141.9,20.2,9.3,0.057,          ,2,0,2
 , 7/17/2023 12:00 PM        ,945.2,42.1,39.8,-2.3,5.5,138.6,22.5,11,0.055,          ,1,0,1
 , 7/17/2023 1:00 PM         ,893.8,43.3,40.5,-2.7,4.7,137.6,22.3,9.4,0.06,          ,1,0,1
 , 7/17/2023 2:00 PM         ,678.8,42.8,40.7,-2.1,4.5,150.2,22.2,8.3,0.062,          ,1,0,1
 , 7/17/2023 3:00 PM         ,410.7,41.6,39.9,-1.7,5,144.8,18.3,9,0.063,          ,1,0,1
 , 7/17/2023 4:00 PM         ,379.2,41.7,40,-1.6,4.7,147.7,19.1,7.8,0.061,          ,1,0,1
 , 7/17/2023 5:00 PM         ,291.3,41.1,39.6,-1.5,5.1,144.9,14.4,9.7,0.057,          ,1,0,1
 , 7/17/2023 6:00 PM         ,71.8,38.1,37.9,-0.2,4.7,139.6,10.5,8.7,0.053,          ,1,0,1
 , 7/17/2023 7:00 PM         ,1.3,34,35.1,1.1,2.7,137,9.9,5,0.041,          ,3,0,3
 , 7/17/2023 8:00 PM         ,0,30.9,32.2,1.2,2,158.8,15,3.3,0.028,          ,7,0,7
 , 7/17/2023 9:00 PM         ,0,29,30.5,1.5,2.4,171.3,6.5,3.2,0.019,          ,9,0,10
 , 7/17/2023 10:00 PM        ,0,27.6,28.8,1.2,3,182.2,8.4,4.4,0.015,          ,8,0,10
 , 7/17/2023 11:00 PM        ,0,26.9,27.6,0.6,3.6,194,5,4.9,0.014,          ,7,0,8
 , 7/18/2023 12:00 AM        ,0,26.4,26.8,0.4,4.2,183.5,8.8,5.7,0.016,          ,6,0,6
 , 7/18/2023 1:00 AM         ,0,25.7,26.2,0.4,3.7,182.2,10,4.8,0.015,          ,8,0,8
 , 7/18/2023 2:00 AM         ,0,25.5,26,0.4,3.9,185,17,7.2,0.015,          ,8,0,8
 , 7/18/2023 3:00 AM         ,0,25.1,25.8,0.6,3.6,158.9,13.5,6,0.015,          ,9,0,10
 , 7/18/2023 4:00 AM         ,0.4,23.8,24.5,0.6,3.4,168.4,14.3,6.7,0.013,          ,10,0,10
 , 7/18/2023 5:00 AM         ,56.6,21.6,23.2,1.6,1.9,174.8,18.6,3.4,0.01,          ,11,1,10
 , 7/18/2023 6:00 AM         ,237.6,24.8,26.6,1.8,2,164.6,29,5.6,0.014,          ,16,5,11
 , 7/18/2023 7:00 AM         ,441,28.4,29,0.5,4.2,133.6,13.4,6.9,0.022,          ,12,4,8
 , 7/18/2023 8:00 AM         ,622,33.4,32.2,-1.1,3.4,129.3,13.7,5.9,0.031,          ,11,2,8
 , 7/18/2023 9:00 AM         ,781,37.2,35.9,-1.3,3.1,133.8,24.5,5.8,0.046,          ,8,1,7
 , 7/18/2023 10:00 AM        ,887.8,40,38.5,-1.5,4,139.8,20.4,6.9,0.062,          ,          ,          ,         
 , 7/18/2023 11:00 AM        ,944,42.4,40.6,-1.7,4.1,140,22.7,7.8,          ,          ,          ,          ,         
 , 7/18/2023 12:00 PM        ,947.1,44.9,42.5,-2.4,4.9,136.7,19.8,10.2,0.045,          ,1,0,1
 , 7/18/2023 1:00 PM         ,890.3,44.9,43,-1.9,5.1,155,28.7,9.4,0.044,          ,0,0,0
 , 7/18/2023 2:00 PM         ,781,45.4,43.5,-1.9,4.3,157.1,28.4,10.3,0.044,          ,0,0,0
 , 7/18/2023 3:00 PM         ,624.4,45.7,43.3,-2.4,4.4,143.5,22.5,8.8,0.048,          ,0,0,0
 , 7/18/2023 4:00 PM         ,436.9,45,42.6,-2.4,4.9,138.1,20.6,8.4,0.054,          ,0,0,1
 , 7/18/2023 5:00 PM         ,237.1,43.4,41.4,-2,5,124,14.5,9.1,0.057,          ,1,0,1
 , 7/18/2023 6:00 PM         ,58.6,39.9,39.4,-0.4,4.3,128.2,10.4,7.5,0.052,          ,1,0,2
 , 7/18/2023 7:00 PM         ,0.7,35.6,36.5,0.9,3.1,148.8,10.8,5.2,0.043,          ,3,0,3
 , 7/18/2023 8:00 PM         ,0,32.1,33.2,1,3,188.5,13.2,3.9,0.029,          ,4,0,4
 , 7/18/2023 9:00 PM         ,0,30.4,31.3,0.9,3.2,174.7,11.9,4.6,0.022,          ,7,0,7
 , 7/18/2023 10:00 PM        ,0,29.2,30,0.7,3.1,192.2,11.7,4.1,0.019,          ,6,0,8
 , 7/18/2023 11:00 PM        ,0,28.1,28.8,0.7,3.4,191.8,11.2,5.2,0.019,          ,5,0,5
 , 7/19/2023 12:00 AM        ,0,28.1,28.5,0.4,3.6,181.6,7.4,5.6,0.02,          ,6,0,7
 , 7/19/2023 1:00 AM         ,0,26.2,27.2,0.9,2.8,182.9,8.8,4.5,0.016,          ,7,0,8
 , 7/19/2023 2:00 AM         ,0,24.5,25.9,1.3,3.2,182.6,15.1,5.1,0.015,          ,7,0,8
 , 7/19/2023 3:00 AM         ,0,23.1,24.8,1.6,2.1,181.2,19.6,3.2,0.016,          ,5,0,5
 , 7/19/2023 4:00 AM         ,0.3,21.4,23.2,1.8,1.4,129,42.7,2.7,0.01,          ,12,0,12
 , 7/19/2023 5:00 AM         ,54,21,23.5,2.4,0.7,164.7,27,1.4,0.008,          ,15,2,13
 , 7/19/2023 6:00 AM         ,231.5,25,27.1,2,2,149.1,13.3,6.4,0.015,          ,16,4,11
 , 7/19/2023 7:00 AM         ,434.1,29.1,29.6,0.5,4.4,152.6,11.1,7.1,0.025,          ,11,2,8
 , 7/19/2023 8:00 AM         ,619.5,33,32.4,-0.5,3.8,149.4,15.2,5.9,0.035,          ,10,1,8
 , 7/19/2023 9:00 AM         ,776.4,36,35.2,-0.8,3.8,147.8,19.6,6.5,0.048,          ,4,0,4
 , 7/19/2023 10:00 AM        ,888.2,39.6,38.1,-1.5,3.2,136,21.6,6.6,          ,          ,3,0,3
 , 7/19/2023 11:00 AM        ,945.7,43.1,40.4,-2.6,3.6,113.3,23.5,6.8,0.064,          ,2,0,2
 , 7/19/2023 12:00 PM        ,945.8,45,42,-3,3.9,118.5,22.5,6.8,0.059,          ,1,0,2
 , 7/19/2023 1:00 PM         ,889.3,46.6,43.3,-3.3,3.9,127.2,23.2,7.2,0.058,          ,1,0,1
 , 7/19/2023 2:00 PM         ,777.7,47.6,43.7,-3.8,3.8,109.3,23,7.7,0.057,          ,1,0,1
 , 7/19/2023 3:00 PM         ,624.5,48,43.8,-4.2,4,102.3,22.9,7.2,0.058,          ,1,0,1
 , 7/19/2023 4:00 PM         ,433.4,46.6,43.1,-3.4,4.5,101.7,15.9,7.8,0.062,          ,1,0,1
 , 7/19/2023 5:00 PM         ,232.2,44.2,41.8,-2.3,4.7,121.9,12.6,7.8,0.063,          ,1,0,1
 , 7/19/2023 6:00 PM         ,54.2,40,39.7,-0.3,4.9,122.2,10.8,8,0.049,          ,2,0,2
 , 7/19/2023 7:00 PM         ,0.6,36,37.1,1,4.7,128,9.7,7.4,0.039,          ,3,0,3
 , 7/19/2023 8:00 PM         ,0,33.8,34.6,0.8,4.1,141.2,10.3,7,0.029,          ,6,0,6
 , 7/19/2023 9:00 PM         ,0,32.5,33.4,0.8,4.5,138.5,10.7,8,0.027,          ,7,0,7
 , 7/19/2023 10:00 PM        ,0,32,32.6,0.5,5.8,145.6,9.5,9.6,0.032,          ,3,0,4
 , 7/19/2023 11:00 PM        ,0,30.8,31.3,0.4,5.4,146.9,10.3,9.1,0.031,          ,3,0,3
 , 7/20/2023 12:00 AM        ,0,29.4,29.9,0.4,3.7,149.2,10,6.7,0.028,          ,2,0,3
 , 7/20/2023 1:00 AM         ,0,26.8,27.7,0.9,2.2,181.1,9.5,3,0.021,          ,3,0,3
 , 7/20/2023 2:00 AM         ,0,24.9,26.2,1.2,1.8,152.9,42.6,3,0.016,          ,4,0,4
 , 7/20/2023 3:00 AM         ,0,24.1,25.1,1,2.8,182.2,37.7,5.1,0.011,          ,9,0,9
 , 7/20/2023 4:00 AM         ,0.1,23.7,25.2,1.5,1.5,191,29.2,3.1,0.017,          ,6,0,6
 , 7/20/2023 5:00 AM         ,20.2,21.7,23.8,2,0.5,188.2,76.8,2.2,0.013,          ,9,0,9
 , 7/20/2023 6:00 AM         ,241.3,25.6,27.2,1.6,2.3,131.4,13.7,4.7,0.017,          ,15,4,11
 , 7/20/2023 7:00 AM         ,442.6,29.3,29.7,0.3,2.5,94.9,23.1,4.8,0.026,          ,10,2,7
 , 7/20/2023 8:00 AM         ,623.6,32.6,30.8,-1.8,2.8,91.9,19.9,5.3,0.033,          ,7,1,6
 , 7/20/2023 9:00 AM         ,779.1,35.1,33.1,-1.9,1.6,96.4,42.2,4.6,0.047,          ,6,0,5
 , 7/20/2023 10:00 AM        ,889.2,37.9,35.1,-2.7,2.5,76.6,34.5,5.1,0.06,          ,4,0,4
 , 7/20/2023 11:00 AM        ,961.2,40.5,36.9,-3.5,3.2,74.6,30.8,6.6,0.061,          ,2,0,3
 , 7/20/2023 12:00 PM        ,950.7,42,38.5,-3.5,3.2,105.8,32.7,6.7,0.065,          ,2,0,2
 , 7/20/2023 1:00 PM         ,919.5,43.8,39.5,-4.2,4.1,108.6,23.6,9.7,0.065,          ,2,0,2
 , 7/20/2023 2:00 PM         ,747,43.8,40,-3.7,4.4,119.3,23.1,9.8,0.066,          ,1,0,1
 , 7/20/2023 3:00 PM         ,547,43.4,40,-3.4,4.3,112.9,16.7,7.9,0.06,          ,1,0,1
 , 7/20/2023 4:00 PM         ,314.3,41.1,39,-2.1,4.7,103.8,13.6,7.9,0.057,          ,1,0,1
 , 7/20/2023 5:00 PM         ,201.2,39.8,38,-1.7,4.6,107.8,15.7,8.6,0.055,          ,1,0,2
 , 7/20/2023 6:00 PM         ,32.4,36,36.1,0.1,4.5,127.6,9.8,8.2,0.049,          ,1,0,1
 , 7/20/2023 7:00 PM         ,0.7,33.2,34.1,0.8,4.4,131,9.5,8.7,0.037,          ,2,0,3
 , 7/20/2023 8:00 PM         ,0,31.3,32.2,0.8,3.2,138.5,9.1,5,0.028,          ,6,0,6
 , 7/20/2023 9:00 PM         ,0,29.9,30.7,0.7,2.9,149.6,14,4.4,0.022,          ,7,0,7
 , 7/20/2023 10:00 PM        ,0,27.7,28.3,0.5,3.2,184.6,15,4.8,0.018,          ,4,0,5
 , 7/20/2023 11:00 PM        ,0,26.7,27.3,0.6,2.8,185.1,12.3,5.1,0.018,          ,4,0,5
 , 7/21/2023 12:00 AM        ,0,26,26.5,0.5,2.9,194.9,5.8,3.8,0.017,          ,5,0,5
 , 7/21/2023 1:00 AM         ,0,25.5,26.3,0.7,2.7,200.8,5.5,3.7,0.016,          ,5,0,5
 , 7/21/2023 2:00 AM         ,0,25.4,25.9,0.5,3.5,198.3,7.3,5,0.017,          ,4,0,4
 , 7/21/2023 3:00 AM         ,0,23.5,24.5,1,2.6,183.4,18.9,4,0.015,          ,4,0,4
 , 7/21/2023 4:00 AM         ,0.1,22.8,23.7,1,2.4,178.7,9,3.2,0.013,          ,5,0,6
 , 7/21/2023 5:00 AM         ,27.6,22.2,23.3,1,1.6,160.4,23.8,3.1,0.009,          ,10,0,9
 , 7/21/2023 6:00 AM         ,208.5,24.1,25.8,1.7,1.3,109.7,35.9,3.7,0.01,          ,23,8,14
 , 7/21/2023 7:00 AM         ,277.9,28,27.6,-0.3,3.7,100.1,13.7,6,0.037,          ,          ,          ,         
 , 7/21/2023 8:00 AM         ,537.8,31.3,29.8,-1.4,3.3,102,21.3,5.9,0.024,          ,          ,          ,         
 , 7/21/2023 9:00 AM         ,759.7,34.8,32.7,-2.1,3,107.8,21.4,6.6,0.042,          ,4,0,4
 , 7/21/2023 10:00 AM        ,873.7,38.1,35.1,-3,3.1,97.7,19.3,6,0.052,          ,          ,          ,         
 , 7/21/2023 11:00 AM        ,932.1,40.1,36.9,-3.1,3.5,109.8,26.3,7.9,          ,          ,          ,          ,         
 , 7/21/2023 12:00 PM        ,930.9,41.4,38.3,-3.1,3.8,102.7,37.4,8.6,          ,          ,2,0,2
 , 7/21/2023 1:00 PM         ,904.1,42.6,39.3,-3.3,3.7,114.5,26.6,7.9,          ,          ,1,0,2
 , 7/21/2023 2:00 PM         ,810.5,44.2,40,-4.2,4.1,91.6,27.1,9,          ,          ,1,0,1
 , 7/21/2023 3:00 PM         ,619.4,43.6,39.5,-4,4.5,100.1,22.7,8.6,0.058,          ,1,0,1
 , 7/21/2023 4:00 PM         ,406.6,41.5,38.7,-2.8,5.6,86.9,15.6,9.5,0.055,          ,1,0,1
 , 7/21/2023 5:00 PM         ,209.4,38.7,37.1,-1.5,5.8,86.9,10.9,9.1,0.049,          ,1,0,1
 , 7/21/2023 6:00 PM         ,64.7,36,35.5,-0.4,5,92.8,10.1,8.7,0.045,          ,2,0,2
 , 7/21/2023 7:00 PM         ,0.5,32.7,33.4,0.7,3.9,98.2,9.7,6.8,0.042,          ,3,0,3
 , 7/21/2023 8:00 PM         ,0,30.9,31.8,0.9,3.1,103.8,10.8,4.7,0.036,          ,6,0,7
 , 7/21/2023 9:00 PM         ,0,29.9,30.8,0.8,3.7,81.1,12.7,7.9,0.036,          ,5,0,5
 , 7/21/2023 10:00 PM        ,0,30,30.6,0.6,5.3,80.6,10.6,9.1,0.039,          ,2,0,3
