Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM2.5_Archive , NOXppb   , NOppb    , NO2ppb   , Benzene  , Toluene  , Ethylbenzene , Mp-Xylene , o-Xylene
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb      , ppb      , ppb      , ppb      , ppb      , ppb     
 , 6/18/2024 2:00 AM         ,0,24.6,25.4,0.8,3.2,175.2,7.4,4.2,0.016,          ,2,0,2,0.029,0.029,0,0.029,0.009
 , 6/18/2024 3:00 AM         ,0,24.3,24.9,0.5,3.7,189.8,8.8,5.1,0.017,          ,3,0,4,0.059,0.07,0.009,0.079,0.019
 , 6/18/2024 4:00 AM         ,1.8,24,24.6,0.6,2.5,186.6,10.8,4.2,0.015,          ,6,0,6,0.159,0.189,0.029,0.159,0.039
 , 6/18/2024 5:00 AM         ,80.3,24.2,24.4,0.1,3.2,190.6,13.9,4.9,0.013,          ,8,1,7,0.239,0.289,0.05,0.23,0.05
 , 6/18/2024 6:00 AM         ,260,26.2,25.9,-0.2,4.6,155.6,12.7,7.6,0.016,          ,8,2,6,0.1,0.119,0.019,0.09,0.019
 , 6/18/2024 7:00 AM         ,460.9,27.8,27.2,-0.6,5.3,147.9,13,9.2,0.022,          ,6,1,5,0.079,0.1,0.019,0.079,0.009
 , 6/18/2024 8:00 AM         ,643.8,30.4,29.4,-0.9,4.6,149.9,12.9,7.5,0.033,          ,5,0,4,0.079,0.079,0.009,0.05,0.009
 , 6/18/2024 9:00 AM         ,800.9,33.7,32.4,-1.2,3.9,151.6,18.3,6.8,0.048,          ,3,0,3,0.059,0.119,0.009,0.039,0.009
 , 6/18/2024 10:00 AM        ,908.6,36.5,35,-1.4,3.9,149.4,24,7.9,0.053,          ,2,0,2,0.039,0.1,0.009,0.039,0.009
 , 6/18/2024 11:00 AM        ,964.1,38.3,36.6,-1.7,3.7,147.9,24.3,7.3,0.053,          ,1,0,1,0.019,0.019,0,0.009,0
 , 6/18/2024 12:00 PM        ,959.2,39.3,37.3,-1.9,3.9,142.5,36.6,8.8,0.056,          ,1,0,1,0.019,0.009,0,0.009,0
 , 6/18/2024 1:00 PM         ,897.4,40.3,38.3,-1.9,4.4,129.1,23.2,9.4,0.057,          ,1,0,1,0.009,0.019,0,0.009,0
 , 6/18/2024 2:00 PM         ,785.1,40.8,39.2,-1.5,6.2,169.9,22.8,12.1,0.054,          ,0,0,0,0.009,0.009,0,0,0
 , 6/18/2024 3:00 PM         ,636.2,40.7,39.4,-1.3,6.1,190.3,18.8,10.9,0.054,          ,0,0,0,0.009,0.009,0,0,0
 , 6/18/2024 4:00 PM         ,453.1,40.3,39.3,-0.9,5.2,186.9,17.1,10.2,0.055,          ,0,0,0,0.009,0,0,0,0
 , 6/18/2024 5:00 PM         ,253.7,39.4,38.8,-0.5,5,213.9,14,8.4,0.054,          ,0,0,0,0.009,0,0,0,0
 , 6/18/2024 6:00 PM         ,70.3,37.6,37.6,0,5.1,246.4,9.8,8.3,0.053,          ,0,0,0,0.009,0,0,0,0
 , 6/18/2024 7:00 PM         ,1.4,34.1,35.1,0.9,3.9,203.7,58,10.4,0.042,          ,1,0,1,0.009,0.009,0,0,0
 , 6/18/2024 8:00 PM         ,0,32.3,32.4,0.1,8,128.4,11.1,13.2,0.029,          ,2,0,2,0.039,0.05,0.019,0.079,0.019
 , 6/18/2024 9:00 PM         ,0,30.7,30.8,0,7.9,133.1,10.6,12.4,0.029,          ,2,0,2,0.039,0.039,0.009,0.039,0.009
 , 6/18/2024 10:00 PM        ,0,29.4,29.5,0.1,6.3,134.2,11.4,11.7,0.029,          ,2,0,2,0.039,0.039,0.009,0.029,0.009
 , 6/18/2024 11:00 PM        ,0,28.6,28.7,0,5.7,144,10.3,9.5,0.028,          ,2,0,2,0.029,0.029,0.009,0.039,0.009
 , 6/19/2024 12:00 AM        ,0,27.8,28,0.1,4.4,145.2,10.4,8.2,0.025,          ,4,0,4,0.05,0.1,0.009,0.059,0.009
 , 6/19/2024 1:00 AM         ,0,27.1,27.3,0.1,5.1,136.7,10.3,9.9,0.025,          ,3,0,3,0.039,0.039,0.009,0.059,0.009
 , 6/19/2024 2:00 AM         ,0,26.3,26.4,0.1,5.9,136.7,10.4,11.6,0.024,          ,2,0,2,0.039,0.039,0.009,0.039,0.009
 , 6/19/2024 3:00 AM         ,0,25.4,25.5,0.1,4.8,133.7,10.8,8.8,0.022,          ,3,0,3,0.07,0.07,0.009,0.039,0.009
 , 6/19/2024 4:00 AM         ,1.9,24.6,24.7,0.1,4.5,136.2,10.3,8.5,0.02,          ,4,0,4,0.059,0.1,0.009,0.059,0.009
 , 6/19/2024 5:00 AM         ,73.8,24.3,24.3,0,4.9,131.6,11.2,10,0.018,          ,4,0,4,0.059,0.07,0.019,0.09,0.019
 , 6/19/2024 6:00 AM         ,259.9,25.2,24.8,-0.3,6,133.1,13.3,9.1,0.02,          ,4,0,3,0.079,0.109,0.019,0.09,0.009
 , 6/19/2024 7:00 AM         ,315.6,26.1,25.2,-0.8,5.9,124.3,12.6,9.9,0.023,          ,4,0,3,0.039,0.05,0.009,0.039,0
 , 6/19/2024 8:00 AM         ,569.2,27.5,26.2,-1.2,5.7,125.6,13.7,9.5,0.029,          ,3,0,3,0.039,0.05,0.009,0.05,0
 , 6/19/2024 9:00 AM         ,696.4,29,27.3,-1.6,5.6,123.5,17.6,9.5,0.034,          ,3,0,3,0.039,0.05,0.009,0.039,0
 , 6/19/2024 10:00 AM        ,865.3,30.8,28.6,-2.1,5.7,114.5,16.6,9.5,0.036,          ,3,0,3,0.039,0.039,0.009,0.029,0.009
 , 6/19/2024 11:00 AM        ,760.2,32.1,29.4,-2.3,6.2,103,21.4,10.6,0.038,          ,3,0,2,0.029,0.039,0.009,0.019,0.009
 , 6/19/2024 12:00 PM        ,344.3,31.4,30,-1.4,5.8,90.3,14.4,9.9,0.038,          ,2,0,2,0.029,0.029,0,0.009,0
 , 6/19/2024 1:00 PM         ,391.9,32.3,31,-1.2,5.7,100.2,13.6,10.2,0.036,          ,2,0,2,0.029,0.029,0,0.009,0
 , 6/19/2024 2:00 PM         ,372.7,33.2,32,-1.1,6.7,110.1,13.4,11.4,0.037,          ,2,0,2,0.019,0.05,0,0.009,0
 , 6/19/2024 3:00 PM         ,192,32.8,32.3,-0.5,6.9,110.7,13.9,11.2,0.036,          ,2,0,2,0.019,0.039,0,0.009,0
 , 6/19/2024 4:00 PM         ,127.5,31.8,31.5,-0.3,8.1,111.6,12.6,12.9,0.039,          ,2,0,2,0.019,0.039,0.009,0.009,0
 , 6/19/2024 5:00 PM         ,74.2,30.4,30.2,-0.1,8.6,116.1,10.8,14.5,0.035,          ,2,0,2,0.019,0.059,0.009,0.019,0
 , 6/19/2024 6:00 PM         ,20.5,29.2,29.2,0,7.9,101,10.3,11.7,0.031,          ,2,0,2,0.019,0.019,0.009,0.009,0
 , 6/19/2024 7:00 PM         ,0.5,28.6,28.6,0,7,98.9,11.2,11,0.027,          ,2,0,2,0.019,0.039,0,0.029,0
 , 6/19/2024 8:00 PM         ,0,28.1,28.1,0,6.5,98.2,11.1,10.2,0.027,          ,3,0,3,0.029,0.029,0.009,0.009,0
 , 6/19/2024 9:00 PM         ,0,27.3,27.3,0,6.8,100.2,10.2,10.6,0.025,          ,3,0,3,0.039,0.05,0.009,0.029,0.009
 , 6/19/2024 10:00 PM        ,0,26.4,26.4,0,7.2,99.4,10.2,11.7,0.022,          ,2,0,3,0.05,0.09,0.009,0.039,0.009
 , 6/19/2024 11:00 PM        ,0,25.8,25.7,-0.1,7.3,109.9,11.3,13.1,0.02,          ,3,0,3,0.029,0.05,0.009,0.029,0
 , 6/20/2024 12:00 AM        ,0,24.7,24.5,-0.1,7.9,117.1,10.5,13,0.019,          ,3,0,3,0.029,0.039,0.009,0.039,0.009
 , 6/20/2024 1:00 AM         ,0,23.7,23.5,-0.1,7,117,11.5,12.3,0.02,          ,3,0,3,0.029,0.039,0.009,0.029,0.009
 , 6/20/2024 2:00 AM         ,0,23.2,23,-0.1,6.6,114,11.9,11.6,0.018,          ,3,0,3,0.039,0.039,0.009,0.05,0
 , 6/20/2024 3:00 AM         ,0,22.5,22.3,-0.1,5.5,107,10.7,8.9,0.017,          ,3,0,3,0.039,0.05,0.009,0.039,0
 , 6/20/2024 4:00 AM         ,0.8,22,21.8,-0.2,5.3,102,11.4,8.3,0.016,          ,4,0,4,0.05,0.039,0.009,0.019,0.009
 , 6/20/2024 5:00 AM         ,16.8,21,20.7,-0.3,4.6,111.6,13.1,9.7,0.016,          ,5,0,4,0.079,0.09,0.019,0.09,0.019
 , 6/20/2024 6:00 AM         ,73.8,20.9,20.3,-0.5,3.5,100.2,11.4,5.5,0.016,          ,6,0,5,0.059,0.079,0.019,0.059,0.009
 , 6/20/2024 7:00 AM         ,85.7,20,19.6,-0.3,3.7,111.1,13.8,7.8,0.015,          ,5,0,5,0.059,0.07,0.009,0.05,0
 , 6/20/2024 8:00 AM         ,109.6,20.2,19.8,-0.4,2.7,97.1,13.3,5.3,0.013,          ,7,1,6,0.109,0.15,0.009,0.05,0
 , 6/20/2024 9:00 AM         ,124.3,20.7,20.2,-0.4,2.8,79.1,14,5,          ,          ,7,0,6,0.18,0.189,0.009,0.07,0.009
 , 6/20/2024 10:00 AM        ,200.2,21.1,20.5,-0.5,3.7,90.1,15.5,6.6,          ,          ,3,0,3,0.119,0.15,0,0.05,0
 , 6/20/2024 11:00 AM        ,300.5,22.7,21.7,-0.9,2.2,102.4,21.1,4.6,0.026,          ,6,0,5,0.059,0.1,0.009,0.039,0
 , 6/20/2024 12:00 PM        ,331.2,24.6,23.4,-1.2,2,94.2,35,6,0.034,          ,6,0,5,0.059,0.1,0.009,0.039,0.009
 , 6/20/2024 1:00 PM         ,234.9,24.1,23.6,-0.5,2.7,92.8,16.2,6.6,0.032,          ,4,0,4,0.039,0.05,0.009,0.019,0
 , 6/20/2024 2:00 PM         ,259.5,25.2,24.7,-0.5,3.3,79,16.9,6.1,0.034,          ,5,0,5,0.039,0.05,0.009,0.019,0
 , 6/20/2024 3:00 PM         ,367.4,25.6,24.9,-0.7,3.1,79.7,16.9,6.8,0.037,          ,5,0,5,0.039,0.109,0.009,0.039,0
 , 6/20/2024 4:00 PM         ,236.9,27.5,26.8,-0.6,4.4,92.9,15.1,7.3,0.042,          ,6,0,5,0.05,0.079,0.009,0.029,0.009
 , 6/20/2024 5:00 PM         ,97.2,27,26.9,0,4.8,114.4,11.1,8,0.033,          ,5,0,4,0.029,0.059,0.009,0.019,0
 , 6/20/2024 6:00 PM         ,23.1,26.2,26.3,0.1,4.5,114.1,9.6,7.5,0.028,          ,5,0,5,0.039,0.07,0.009,0.029,0
 , 6/20/2024 7:00 PM         ,0.9,25.5,25.7,0.1,4.1,110.7,10.4,7.2,0.024,          ,5,0,5,0.119,0.1,0.009,0.029,0
 , 6/20/2024 8:00 PM         ,0,24.9,25.1,0.1,3.5,109.7,10.9,5.7,0.022,          ,6,0,6,0.039,0.09,0.009,0.039,0.009
 , 6/20/2024 9:00 PM         ,0,24.5,24.6,0,3.4,95.9,9.6,5.8,0.023,          ,6,0,6,0.079,0.1,0.009,0.039,0
 , 6/20/2024 10:00 PM        ,3.5,22.1,22.1,0,4.5,126.8,24.8,11.5,0.022,          ,4,0,5,0.029,0.059,0.009,0.05,0
 , 6/20/2024 11:00 PM        ,6.7,21.2,21.2,0,4.5,143.5,11.7,8.1,0.017,          ,3,0,3,0.039,0.05,0.009,0.039,0
 , 6/21/2024 12:00 AM        ,9.4,21.3,21.3,0,3.1,138.1,11.5,7.6,0.013,          ,4,0,4,0.039,0.039,0.019,0.059,0.009
 , 6/21/2024 1:00 AM         ,12.1,21.2,21.2,0,3.8,119.4,10.2,6.4,0.012,          ,4,0,4,0.07,0.059,0.009,0.05,0.009
 , 6/21/2024 2:00 AM         ,7.5,21.3,21.3,0,2.8,120.2,9.7,4.9,0.011,          ,5,0,5,0.09,0.09,0.019,0.079,0.009
 , 6/21/2024 3:00 AM         ,0.4,21.4,21.5,0,3.7,110.5,11.6,7,0.009,          ,6,0,6,0.07,0.079,0.019,0.079,0.009
 , 6/21/2024 4:00 AM         ,0.5,21.6,21.7,0,3.7,118.9,10.7,6.9,0.008,          ,6,0,6,0.09,0.1,0.019,0.109,0.019
 , 6/21/2024 5:00 AM         ,18.7,21.6,21.6,0,4.8,123.1,9.9,8.2,0.01,          ,5,0,5,0.07,0.07,0.009,0.05,0
 , 6/21/2024 6:00 AM         ,86.6,21.8,21.8,0,6,129,9.6,9.8,0.011,          ,5,0,4,0.039,0.039,0.009,0.059,0.019
 , 6/21/2024 7:00 AM         ,187.7,22.5,22.3,-0.2,6,129.9,10.9,9.7,0.013,          ,5,1,4,0.029,0.039,0.009,0.029,0.009
 , 6/21/2024 8:00 AM         ,153.4,22.9,22.7,-0.1,5.6,132,12.3,9.5,0.016,          ,5,0,4,0.029,0.029,0.009,0.039,0.009
 , 6/21/2024 9:00 AM         ,163.3,23.4,23.2,-0.2,5.5,136.9,11.8,10.2,0.021,          ,5,0,4,0.029,0.029,0,0.029,0
 , 6/21/2024 10:00 AM        ,299.6,24.5,24.1,-0.3,6,140,11.9,9.5,0.025,          ,5,0,4,0.019,0.029,0.009,0.019,0
 , 6/21/2024 11:00 AM        ,382.1,25.8,25.1,-0.6,4.7,144.2,14.6,8.1,0.033,          ,6,0,5,0.019,0.029,0,0.009,0
 , 6/21/2024 12:00 PM        ,494.9,27.6,26.9,-0.7,4.9,153.3,14.4,8.2,0.042,          ,4,0,4,0.029,0.029,0,0.009,0
 , 6/21/2024 1:00 PM         ,826,30.1,28.7,-1.3,4.9,148.2,18.2,9.1,0.047,          ,4,0,4,0.019,0.029,0.009,0.009,0
 , 6/21/2024 2:00 PM         ,768.1,31.7,30.3,-1.3,5.1,150,16.8,8.8,0.046,          ,3,0,3,0.029,0.019,0,0.009,0
 , 6/21/2024 3:00 PM         ,417.3,31.6,30.3,-1.2,5.7,110.3,16.1,9.5,0.045,          ,3,0,3,0.019,0.019,0,0.009,0
 , 6/21/2024 4:00 PM         ,348.3,31.5,30.4,-1.1,5.5,110.4,14.7,9.7,0.044,          ,3,0,3,0.019,0.019,0,0.009,0
 , 6/21/2024 5:00 PM         ,230.4,31.2,30.3,-0.8,5.1,115.4,16.1,8.5,0.042,          ,3,0,2,0.029,0.019,0,0.009,0
 , 6/21/2024 6:00 PM         ,59.8,29.8,29.8,0,3.9,114.2,10.6,7,0.038,          ,3,0,3,0.019,0.029,0.009,0.019,0
 , 6/21/2024 7:00 PM         ,1.4,28.3,28.7,0.4,3.9,127.9,10.4,7.1,0.029,          ,4,0,4,0.05,0.05,0.009,0.039,0.009
 , 6/21/2024 8:00 PM         ,0,27.2,27.6,0.3,4.2,136,10.3,9.4,0.023,          ,5,0,5,0.129,0.119,0.019,0.079,0.009
 , 6/21/2024 9:00 PM         ,0,26.5,26.6,0.1,4.9,145.4,9.6,8.6,0.023,          ,3,0,3,0.05,0.059,0.009,0.05,0.009
 , 6/21/2024 10:00 PM        ,0,25.3,25.5,0.1,5.5,150.8,10.2,8.9,0.021,          ,3,0,3,0.039,0.05,0.009,0.05,0.009
 , 6/21/2024 11:00 PM        ,0,24.1,24.3,0.1,3.9,151,9.1,6.7,0.016,          ,5,0,5,0.05,0.059,0.009,0.059,0.019
 , 6/22/2024 12:00 AM        ,0,23.1,23.4,0.2,3,144.4,8.9,4.9,0.013,          ,7,0,6,0.1,0.109,0.019,0.1,0.019
 , 6/22/2024 1:00 AM         ,0,22.2,22.5,0.3,1.9,147.5,9.2,4.1,0.012,          ,6,0,5,0.09,0.09,0.019,0.079,0.009
 , 6/22/2024 2:00 AM         ,0,20.6,21.3,0.7,1.8,175.5,8.4,2.5,0.005,          ,8,0,8,0.07,0.1,0.019,0.109,0.019
 , 6/22/2024 3:00 AM         ,0.1,20.2,20.8,0.5,2,171,16.5,3.3,0.005,          ,8,0,7,0.079,0.09,0.009,0.07,0.009
 , 6/22/2024 4:00 AM         ,2.1,19.6,20.4,0.8,2,191.7,10.5,2.8,0.003,          ,8,0,8,0.059,0.109,0.009,0.079,0.009
 , 6/22/2024 5:00 AM         ,72.2,20.4,20.6,0.1,2.4,167.7,12.7,4.6,0.007,          ,9,1,8,0.09,0.17,0.009,0.079,0.019
 , 6/22/2024 6:00 AM         ,254.7,22.5,22.2,-0.2,4.1,149.3,11.2,7.2,0.016,          ,10,2,7,0.09,0.109,0.019,0.07,0.009
 , 6/22/2024 7:00 AM         ,483,24.3,23.7,-0.6,4.5,155.1,13.9,7,0.023,          ,7,1,5,0.09,0.079,0.009,0.039,0
 , 6/22/2024 8:00 AM         ,686.5,26.6,25.6,-1,4.2,152.6,16.3,6.8,0.03,          ,6,1,5,0.05,0.05,0.009,0.039,0.009
 , 6/22/2024 9:00 AM         ,846.4,28.3,27,-1.3,4.1,149.8,19,7.4,0.037,          ,5,0,4,0.039,0.059,0.009,0.019,0.009
 , 6/22/2024 10:00 AM        ,951.8,29.5,28.2,-1.3,2.4,159.7,27.4,5.6,0.045,          ,4,0,4,0.029,0.019,0,0.009,0
 , 6/22/2024 11:00 AM        ,974.5,32.2,30.1,-2,2.5,130.9,37,6,0.05,          ,3,0,3,0.019,0.019,0,0.009,0
 , 6/22/2024 12:00 PM        ,984,33.2,31.5,-1.6,1.9,166.2,38.9,5.4,0.05,          ,2,0,2,0.019,0.019,0,0.009,0
 , 6/22/2024 1:00 PM         ,906.1,34.2,32.6,-1.5,2.3,163.5,30.2,6,0.054,          ,2,0,2,0.019,0.009,0,0,0
 , 6/22/2024 2:00 PM         ,775.5,36,33.4,-2.6,3.5,102,29.3,7.3,0.059,          ,2,0,2,0.039,0.039,0,0.009,0
 , 6/22/2024 3:00 PM         ,623.4,36.2,33.9,-2.3,4.2,97.6,17.4,7.5,0.061,          ,2,0,2,0.039,0.05,0.009,0.009,0
 , 6/22/2024 4:00 PM         ,444.9,35.9,34,-1.8,4.5,107.1,14.6,7.8,0.062,          ,2,0,2,0.029,0.039,0,0.009,0
 , 6/22/2024 5:00 PM         ,247,35.1,34,-1.1,4.2,115.5,12.9,7.1,0.064,          ,2,0,2,0.039,0.039,0,0.019,0
 , 6/22/2024 6:00 PM         ,67,33.5,33.2,-0.2,4.3,113.6,12.3,7.5,0.057,          ,2,0,2,0.029,0.039,0.009,0.019,0
 , 6/22/2024 7:00 PM         ,1.2,31.1,31.8,0.6,2.8,119,9.2,4.9,0.047,          ,4,0,4,0.039,0.09,0.009,0.029,0.009
 , 6/22/2024 8:00 PM         ,0,29.9,30.4,0.5,3.8,130.5,9,6.8,0.037,          ,6,0,6,0.209,0.31,0.019,0.09,0.009
 , 6/22/2024 9:00 PM         ,0,28.8,29.2,0.3,4.7,133.2,10.3,8.1,0.032,          ,5,0,5,0.059,0.079,0.019,0.09,0.019
 , 6/22/2024 10:00 PM        ,0,27.7,27.9,0.1,4.9,149.1,11.4,8.3,0.028,          ,3,0,5,0.039,0.039,0.009,0.059,0.009
 , 6/22/2024 11:00 PM        ,0,26.5,26.7,0.1,4.8,155,9.4,7.8,0.025,          ,4,0,5,0.039,0.079,0.009,0.039,0.009
 , 6/23/2024 12:00 AM        ,0,25.5,25.6,0.1,4.2,154.3,9.6,7,0.025,          ,3,0,3,0.039,0.059,0.009,0.029,0.009
 , 6/23/2024 1:00 AM         ,0,24,24.3,0.3,2.6,174.3,15.4,5.3,0.021,          ,4,0,4,0.05,0.039,0.009,0.029,0.009
 , 6/23/2024 2:00 AM         ,0,22.2,22.8,0.6,2.5,172,6.9,3.1,0.016,          ,4,0,4,0.1,0.1,0.019,0.079,0.019
 , 6/23/2024 3:00 AM         ,0,21.2,22,0.7,2.3,168.4,10.5,3.9,0.012,          ,5,0,5,0.09,0.129,0.009,0.07,0
 , 6/23/2024 4:00 AM         ,1.8,20.5,21.7,1.1,0.6,154.6,6.6,2.1,0.012,          ,7,0,7,0.079,0.14,0.009,0.059,0.009
 , 6/23/2024 5:00 AM         ,81.6,21.4,21.6,0.1,0.9,180.8,16.1,2.3,0.01,          ,10,1,8,0.09,0.109,0.009,0.07,0.009
 , 6/23/2024 6:00 AM         ,263.7,23.7,23.3,-0.3,2.1,131.9,15.3,5.1,0.022,          ,12,2,9,0.159,0.189,0.029,0.129,0.009
 , 6/23/2024 7:00 AM         ,461.9,25.4,24.6,-0.7,3,136,18.7,5.7,0.033,          ,9,1,7,0.109,0.119,0.019,0.1,0.009
 , 6/23/2024 8:00 AM         ,642.9,27.1,26,-1.1,2.2,135.4,22.9,4.6,0.041,          ,7,1,6,0.09,0.09,0.019,0.07,0.009
 , 6/23/2024 9:00 AM         ,794.1,29.8,27.6,-2.1,2,85.8,28.4,4.8,0.054,          ,5,0,5,0.119,0.159,0.009,0.05,0
 , 6/23/2024 10:00 AM        ,899.7,32,29.6,-2.3,1.8,92.4,34.5,4.9,0.063,          ,4,0,4,0.059,0.079,0.009,0.019,0.009
 , 6/23/2024 11:00 AM        ,949.9,33.6,31.4,-2.1,2.5,127.3,31.1,5.3,0.07,          ,3,0,3,0.05,0.039,0.009,0.019,0
 , 6/23/2024 12:00 PM        ,949.2,35.4,33.2,-2.1,3,121,34.7,7.4,0.072,          ,3,0,3,0.05,0.05,0.009,0.009,0
 , 6/23/2024 1:00 PM         ,893.7,36.7,34.2,-2.5,3.5,112.3,26.2,7.2,0.069,          ,2,0,2,0.039,0.039,0,0.009,0
 , 6/23/2024 2:00 PM         ,786.5,37.2,34.8,-2.4,3.3,114.3,27.5,7.2,0.072,          ,2,0,2,0.029,0.039,0.009,0.009,0
 , 6/23/2024 3:00 PM         ,633.7,37.6,35.3,-2.2,3.5,109.4,23.3,7.8,0.074,          ,2,0,2,0.029,0.029,0,0.009,0
 , 6/23/2024 4:00 PM         ,448,37.1,35.3,-1.8,3.4,117.9,24.1,7,0.071,          ,1,0,1,0.029,0.029,0,0.009,0
 , 6/23/2024 5:00 PM         ,250.8,36.3,35.2,-1.1,3.3,122.1,22.5,6.1,0.067,          ,1,0,1,0.029,0.029,0,0.009,0
 , 6/23/2024 6:00 PM         ,68.9,34.6,34.4,-0.1,3.4,118.8,13.6,5.7,0.061,          ,2,0,2,0.029,0.039,0,0.019,0
 , 6/23/2024 7:00 PM         ,1,32.2,32.9,0.7,2.9,124.9,9.4,4.6,0.051,          ,2,0,2,0.029,0.07,0.009,0.029,0.009
 , 6/23/2024 8:00 PM         ,0,30.6,31.3,0.6,2.7,135.4,9.6,4.8,0.038,          ,4,0,4,0.37,0.589,0.029,0.129,0.009
 , 6/23/2024 9:00 PM         ,0,29.9,30.2,0.3,3.5,147.2,12.7,5.5,0.032,          ,6,0,6,0.129,0.18,0.039,0.18,0.019
 , 6/23/2024 10:00 PM        ,0,28,28.4,0.3,3.6,180.7,15.5,6,0.028,          ,4,0,5,0.07,0.109,0.019,0.079,0.009
 , 6/23/2024 11:00 PM        ,0,26.8,27.3,0.4,3.1,181,10,4.8,0.028,          ,4,0,5,0.1,0.119,0.019,0.09,0.009
 , 6/24/2024 12:00 AM        ,0,25.5,26.5,1,2.5,188.6,7.9,3.9,0.03,          ,4,0,4,0.079,0.079,0.019,0.07,0.019
 , 6/24/2024 1:00 AM         ,0,24.4,25.7,1.3,2.5,193.9,11.5,3.3,0.031,          ,3,0,3,          ,          ,          ,          ,         
 , 6/24/2024 2:00 AM         ,0,23,24.9,1.9,2.2,178,8.8,3.5,0.029,          ,          ,          ,          ,0.039,0.07,0.019,0.1,0.009
 , 6/24/2024 3:00 AM         ,0,22.1,23.9,1.7,1.6,167.5,11.2,2,0.014,          ,          ,          ,          ,0.029,0.029,0.009,0.039,0
 , 6/24/2024 4:00 AM         ,1.8,21.4,22.7,1.3,1.9,174.9,10.8,2.7,0.015,          ,10,0,10,0.25,0.23,0.029,0.15,0.019
 , 6/24/2024 5:00 AM         ,84.1,22.2,22.7,0.4,2.1,182,11.2,3.2,0.015,          ,12,1,11,0.119,0.119,0.019,0.079,0.009
 , 6/24/2024 6:00 AM         ,267.5,24.8,24.5,-0.3,1.8,153.6,23.4,4.8,0.021,          ,15,3,11,0.25,0.449,0.029,0.18,0.009
 , 6/24/2024 7:00 AM         ,464.8,26.8,26,-0.7,3,124.7,15.4,4.9,0.03,          ,11,2,8,0.189,0.219,0.039,0.159,0.009
 , 6/24/2024 8:00 AM         ,644.1,28.8,27.4,-1.4,2.4,120.2,28.7,5,          ,          ,7,1,6,0.119,0.129,0.019,0.079,0.019
 , 6/24/2024 9:00 AM         ,788.4,30.9,29.3,-1.5,3.4,128.5,25.2,6.1,0.051,          ,6,0,5,0.17,0.23,0.019,0.07,0.009
 , 6/24/2024 10:00 AM        ,894.1,33.5,31.6,-1.9,3.4,127,22.7,6.4,0.057,          ,4,0,4,0.07,0.09,0.009,0.029,0
 , 6/24/2024 11:00 AM        ,945.7,35.4,33.3,-2.1,3,126.4,27.1,6.8,0.061,          ,3,0,2,0.029,0.039,0.009,0.019,0
 , 6/24/2024 12:00 PM        ,939.1,37.3,34.7,-2.6,3,104.6,26.8,6.6,0.066,          ,2,0,2,0.05,0.05,0,0.009,0
 , 6/24/2024 1:00 PM         ,881.9,38.1,35.6,-2.5,2.8,110.5,29.4,7.1,0.071,          ,2,0,2,0.029,0.039,0,0.009,0
 , 6/24/2024 2:00 PM         ,771.7,39.2,36.2,-2.9,3,86.3,21.3,5.7,0.073,          ,2,0,2,0.029,0.019,0,0.009,0
 , 6/24/2024 3:00 PM         ,617.2,39.1,36.8,-2.3,2.4,99.5,31.1,6.1,0.07,          ,2,0,2,0.029,0.019,0,0.009,0
 , 6/24/2024 4:00 PM         ,433.6,38.9,37,-1.9,2.8,108.8,27.4,6,0.075,          ,2,0,2,0.029,0.019,0,0.009,0
 , 6/24/2024 5:00 PM         ,239.9,38.3,37.1,-1.1,3.5,111.4,20.7,6.7,0.074,          ,2,0,2,0.039,0.05,0.009,0.019,0.009
 , 6/24/2024 6:00 PM         ,58.1,36.5,36.4,0,3.9,112,11.4,7,0.066,          ,2,0,2,0.029,0.039,0.009,0.009,0
 , 6/24/2024 7:00 PM         ,0.8,34.2,34.9,0.7,2.8,121.3,10.2,4.9,0.054,          ,4,0,4,0.059,0.129,0.019,0.059,0.009
 , 6/24/2024 8:00 PM         ,0,33.2,33.7,0.5,3.7,133.2,10.2,8.6,0.043,          ,4,0,4,0.56,0.829,0.039,0.2,0.019
 , 6/24/2024 9:00 PM         ,0,32.4,32.5,0.1,6.2,141.1,11.2,11,0.026,          ,3,0,3,0.05,0.059,0.009,0.05,0.009
 , 6/24/2024 10:00 PM        ,0,30.9,31,0,6.1,147.9,10.6,10.4,0.021,          ,2,0,2,0.05,0.059,0.009,0.059,0.009
 , 6/24/2024 11:00 PM        ,0,29.6,29.7,0,4.7,154,9.4,7.4,0.016,          ,4,0,4,0.05,0.079,0.009,0.05,0
 , 6/25/2024 12:00 AM        ,0,28.5,28.6,0,4.7,153.4,9.5,7.3,0.016,          ,3,0,3,0.05,0.09,0.019,0.079,0.019
 , 6/25/2024 1:00 AM         ,0,27.6,27.7,0,4.1,141.7,10.7,7.2,0.015,          ,4,0,4,0.14,0.15,0.019,0.1,0.019
 , 6/25/2024 2:00 AM         ,0,26.9,27,0.1,4.1,134.3,9.3,6.8,0.015,          ,3,0,3,0.079,0.079,0.009,0.05,0.009
 , 6/25/2024 3:00 AM         ,0,26.2,26.3,0.1,3.6,134.2,12,7,0.014,          ,5,0,5,0.079,0.09,0.009,0.059,0.009
