Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM2.5_Archive , NOXppb   , NOppb    , NO2ppb   
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb      
 , 10/13/2023 1:00 PM        ,677.4,29.2,24.9,-4.2,2.1,76.9,28.9,6.6,0.044,          ,0,0,1
 , 10/13/2023 2:00 PM        ,536.4,29.9,25.5,-4.4,2,113,39.7,4.9,0.045,          ,0,0,1
 , 10/13/2023 3:00 PM        ,351.9,29.7,24.7,-4.8,2.2,68.6,33.8,4.5,0.043,          ,1,0,1
 , 10/13/2023 4:00 PM        ,148.4,27.4,23.7,-3.6,2.6,92.6,26.3,4.7,0.043,          ,1,0,2
 , 10/13/2023 5:00 PM        ,9.3,21,21,0.1,1.5,123,10.3,3.9,0.039,          ,3,0,4
 , 10/13/2023 6:00 PM        ,0.1,16.6,19.1,2.4,1.4,91.3,21.7,2.8,0.028,          ,10,0,11
 , 10/13/2023 7:00 PM        ,0.1,14.6,17.2,2.6,1,74.1,20.8,2.2,0.025,          ,7,0,8
 , 10/13/2023 8:00 PM        ,0.1,14.4,15.5,1,0.6,169,34.7,1.8,0.023,          ,9,0,10
 , 10/13/2023 9:00 PM        ,0.1,14.6,15.6,1.1,1.9,190.1,19.8,3.3,0.025,          ,5,0,6
 , 10/13/2023 10:00 PM       ,0,14.1,14.9,0.8,3.1,207,10,3.8,0.018,          ,6,0,9
 , 10/13/2023 11:00 PM       ,0,13.1,14.7,1.6,1.6,199.6,19.9,3,0.017,          ,10,0,11
 , 10/14/2023 12:00 AM       ,0.1,11.6,13.9,2.3,1.3,217.8,8.3,1.9,0.016,          ,9,0,9
 , 10/14/2023 1:00 AM        ,0.1,10.7,13.4,2.6,1.5,165.1,40,2.7,0.018,          ,6,0,7
 , 10/14/2023 2:00 AM        ,0.1,8.9,11,2,0.8,91.4,16.8,1.8,0.009,          ,9,0,10
 , 10/14/2023 3:00 AM        ,0.1,9.3,10.6,1.3,1.3,305.9,13,1.9,0.01,          ,9,0,10
 , 10/14/2023 4:00 AM        ,0.1,8.7,10.7,1.9,1.2,221.8,21.2,1.8,0.011,          ,9,0,10
 , 10/14/2023 5:00 AM        ,0.7,8,10.2,2.1,1.4,176.3,24,2.2,0.008,          ,10,0,11
 , 10/14/2023 6:00 AM        ,77.7,9.3,11.2,1.8,0.9,82.2,24.6,3,0.013,          ,13,1,12
 , 10/14/2023 7:00 AM        ,273.9,13,13.7,0.6,2.8,66.2,15.7,5.4,0.025,          ,6,1,5
 , 10/14/2023 8:00 AM        ,405.5,16.1,15,-1.1,3.3,82.6,16.3,5.4,0.029,          ,5,0,4
 , 10/14/2023 9:00 AM        ,158.1,14.9,14.1,-0.8,2.8,95.6,12.5,5,0.028,          ,5,0,5
 , 10/14/2023 10:00 AM       ,447.9,16.5,15.4,-1.1,2.6,100.9,17.7,5.2,0.029,          ,6,0,5
 , 10/14/2023 11:00 AM       ,747.7,21.3,18.7,-2.5,2.6,115.6,27.1,5,0.035,          ,5,0,4
 , 10/14/2023 12:00 PM       ,732,23.4,20.2,-3.1,2.8,122.6,26,6.8,0.041,          ,4,0,4
 , 10/14/2023 1:00 PM        ,654.6,24.3,21.1,-3.2,3,134.7,22.2,6.2,0.047,          ,4,0,4
 , 10/14/2023 2:00 PM        ,512.9,25.3,21.7,-3.5,3.4,129.4,24.7,6.1,0.052,          ,3,0,3
 , 10/14/2023 3:00 PM        ,264.6,23.6,21.1,-2.5,3.6,134.5,17.8,6.1,0.053,          ,2,0,3
 , 10/14/2023 4:00 PM        ,132.5,22.1,20.6,-1.4,3.5,144.7,14.7,6.8,0.053,          ,2,0,3
 , 10/14/2023 5:00 PM        ,11,18.7,18.8,0.1,2.5,146.3,9,5.2,0.049,          ,3,0,4
 , 10/14/2023 6:00 PM        ,0.1,16.6,17.3,0.7,2.3,155.3,7.5,3.8,0.043,          ,4,0,4
 , 10/14/2023 7:00 PM        ,0,15.6,16.2,0.6,2.4,168.5,7.9,3.5,0.035,          ,6,0,6
 , 10/14/2023 8:00 PM        ,0,14,14.7,0.6,2.4,195.2,7.5,3.4,0.029,          ,4,0,5
 , 10/14/2023 9:00 PM        ,0.1,13.2,14.1,0.8,2.6,194.5,5.3,3.5,0.023,          ,8,0,9
 , 10/14/2023 10:00 PM       ,0.1,11.4,12.6,1.1,1.2,118.5,61.7,3.1,0.018,          ,5,0,8
 , 10/14/2023 11:00 PM       ,0,10.4,11.9,1.5,0.5,98.9,59,1.6,0.014,          ,13,0,15
 , 10/15/2023 12:00 AM       ,0.1,9.7,11.4,1.6,0.9,256.1,21.2,1.8,0.01,          ,18,0,18
 , 10/15/2023 1:00 AM        ,0.1,9.4,11.4,2,0.7,265.9,22.7,1.4,0.006,          ,21,0,22
 , 10/15/2023 2:00 AM        ,0.1,8.7,10.4,1.6,0.6,244.1,24.2,1.4,0.007,          ,20,0,20
 , 10/15/2023 3:00 AM        ,0.1,8.3,10.4,2,0.5,308.9,11.5,1.5,0.007,          ,18,0,19
 , 10/15/2023 4:00 AM        ,0.1,7.3,9.9,2.5,1.3,318.2,16,2.7,0.005,          ,16,0,17
 , 10/15/2023 5:00 AM        ,0.6,7.9,9.5,1.5,3.2,317.1,7.1,4.5,0.006,          ,13,0,13
 , 10/15/2023 6:00 AM        ,74.8,9,9.9,0.9,3.7,313.3,8.2,5.5,0.01,          ,10,1,9
 , 10/15/2023 7:00 AM        ,269,11.2,12.3,1,2.3,271.4,26,3.6,0.019,          ,8,2,6
 , 10/15/2023 8:00 AM        ,461,15.7,15.2,-0.5,1.2,106.6,33.8,3,0.025,          ,8,2,6
 , 10/15/2023 9:00 AM        ,614.6,19.2,17.3,-1.9,1.7,124.2,31.4,4,0.031,          ,7,1,6
 , 10/15/2023 10:00 AM       ,716,20.3,18.7,-1.6,3.2,135.6,25.9,6.8,0.037,          ,8,1,6
 , 10/15/2023 11:00 AM       ,759.8,22.4,20,-2.3,3.4,110.1,25.3,7.4,0.041,          ,4,0,4
 , 10/15/2023 12:00 PM       ,737.7,24.8,21.4,-3.4,3,92.9,20.8,6.4,0.046,          ,4,0,4
 , 10/15/2023 1:00 PM        ,653.8,26.4,22.3,-4.1,2.5,111.6,28.4,5.9,0.054,          ,3,0,3
 , 10/15/2023 2:00 PM        ,515.5,27.5,22.9,-4.6,2.1,94.5,32.7,5.2,0.059,          ,3,0,3
 , 10/15/2023 3:00 PM        ,332,27,22.4,-4.6,2.2,112.8,27.6,4.6,0.063,          ,3,0,3
 , 10/15/2023 4:00 PM        ,133.7,24.7,21.6,-3,1.8,132,21.3,3.7,0.064,          ,3,0,4
 , 10/15/2023 5:00 PM        ,7.7,19.3,19.3,0,1.1,161.7,16.2,1.9,0.056,          ,5,0,5
 , 10/15/2023 6:00 PM        ,0.1,16,17.8,1.8,1.8,201.5,7.3,2.7,0.048,          ,4,0,5
 , 10/15/2023 7:00 PM        ,0.1,14.1,16.4,2.3,1.3,167.5,34.3,2.2,0.037,          ,5,0,5
 , 10/15/2023 8:00 PM        ,0.1,12.1,14.1,1.9,0.7,160.8,27.9,1.7,0.027,          ,8,0,9
 , 10/15/2023 9:00 PM        ,0.1,12.6,14.1,1.5,1.7,179.1,9.4,2.5,0.024,          ,11,0,12
 , 10/15/2023 10:00 PM       ,0.1,12.4,13.7,1.3,2.5,199.1,7.6,3.3,0.024,          ,8,0,11
 , 10/15/2023 11:00 PM       ,0,12.2,13.5,1.3,2.7,197.7,6.3,3.6,0.024,          ,9,0,11
 , 10/16/2023 12:00 AM       ,0,12.4,13.1,0.7,3,202.4,7.5,4.5,0.026,          ,8,0,9
 , 10/16/2023 1:00 AM        ,0,12.5,13.2,0.6,2.8,213.2,6,4.3,          ,          ,5,0,6
 , 10/16/2023 2:00 AM        ,0,12.1,13,0.9,2.5,188.6,42.4,3.9,0.029,          ,          ,          ,          
 , 10/16/2023 3:00 AM        ,0,8.4,9.2,0.7,1.4,254.7,25,2.6,0.006,          ,          ,          ,          
 , 10/16/2023 4:00 AM        ,0.1,7.9,9.3,1.3,2,318.9,13.5,2.9,0.009,          ,13,0,13
 , 10/16/2023 5:00 AM        ,0.6,7.8,8.8,1,2.6,321.8,6.4,4.1,0.005,          ,16,0,16
 , 10/16/2023 6:00 AM        ,77.2,8.5,9.7,1.1,2.7,321.7,7.7,3.6,0.016,          ,10,0,10
 , 10/16/2023 7:00 AM        ,275.5,11.4,12.4,1,2.7,237.4,21.6,3.9,0.023,          ,9,2,7
 , 10/16/2023 8:00 AM        ,469,15.8,15.6,-0.2,2.1,212.6,25.2,3.4,0.031,          ,6,1,5
 , 10/16/2023 9:00 AM        ,622.6,20.6,19.8,-0.8,1,186.8,68.7,2.6,0.039,          ,5,0,5
 , 10/16/2023 10:00 AM       ,721.7,22.9,21.6,-1.2,2.3,150.3,25.9,4.9,0.045,          ,7,0,6
 , 10/16/2023 11:00 AM       ,760.6,25.1,23.7,-1.4,4,151.2,21,7.2,0.052,          ,5,0,5
 , 10/16/2023 12:00 PM       ,736.1,26.5,24.7,-1.7,4.7,148.8,18.3,7.6,0.057,          ,2,0,3
 , 10/16/2023 1:00 PM        ,649.8,28.1,25.7,-2.4,4.6,138.9,18.8,9,0.061,          ,2,0,2
 , 10/16/2023 2:00 PM        ,510.1,28.2,25.7,-2.4,5,142.1,16,8.7,0.069,          ,2,0,3
 , 10/16/2023 3:00 PM        ,328.6,27.3,25.2,-2.1,5.5,141.5,16.1,8.6,0.068,          ,2,0,3
 , 10/16/2023 4:00 PM        ,132.1,25.6,24.2,-1.4,5.1,131,11,7.5,0.061,          ,2,0,3
 , 10/16/2023 5:00 PM        ,7,21.3,21.8,0.4,4,135.2,9.4,7.6,0.054,          ,4,0,5
 , 10/16/2023 6:00 PM        ,0,19.1,19.9,0.7,3.5,146.4,10.8,5.8,0.049,          ,4,0,5
 , 10/16/2023 7:00 PM        ,0.1,17,17.4,0.4,3.9,193.5,10.5,4.9,0.033,          ,7,0,8
 , 10/16/2023 8:00 PM        ,0,15.2,16.1,0.8,3.2,191.1,5.3,4.3,0.031,          ,5,0,6
 , 10/16/2023 9:00 PM        ,0,15.7,16.6,0.8,3.9,180.7,6.6,5.8,0.035,          ,3,0,4
 , 10/16/2023 10:00 PM       ,0,16.8,17.3,0.4,4.7,173.3,7.6,6.5,0.036,          ,2,0,3
 , 10/16/2023 11:00 PM       ,0,16.2,16.7,0.5,3.8,170.3,7.3,5.5,0.034,          ,1,0,2
 , 10/17/2023 12:00 AM       ,0,14.4,15.4,0.9,3,171.6,6.2,4.8,0.032,          ,2,0,2
 , 10/17/2023 1:00 AM        ,0.1,11.9,13.7,1.7,1.9,134.7,40.3,3.1,0.025,          ,3,0,4
 , 10/17/2023 2:00 AM        ,0.1,9.6,11.2,1.5,1.4,135.6,33.4,2.6,0.015,          ,6,0,7
 , 10/17/2023 3:00 AM        ,0.1,9,10.3,1.3,1.1,172,16.2,1.8,0.011,          ,10,0,10
 , 10/17/2023 4:00 AM        ,0.1,9.1,10.5,1.3,1.3,173.4,15.8,2.6,0.006,          ,19,0,19
 , 10/17/2023 5:00 AM        ,0.5,7.4,9.6,2.1,0.8,154,49.7,1.6,0.001,          ,28,7,20
 , 10/17/2023 6:00 AM        ,75.1,7.8,10.1,2.3,0.1,126.7,32.3,0.7,0.002,          ,53,30,23
 , 10/17/2023 7:00 AM        ,269.5,12.6,14.2,1.6,2.2,146.4,12.9,4.4,0.014,          ,28,11,17
 , 10/17/2023 8:00 AM        ,460.7,17.6,17,-0.5,2.9,136.4,14,5.1,0.021,          ,23,8,14
 , 10/17/2023 9:00 AM        ,614.2,21.5,20.3,-1.1,3.2,134.9,17,5.5,0.028,          ,17,5,12
 , 10/17/2023 10:00 AM       ,713.4,24.8,23.5,-1.3,3.8,144.4,16.4,6.1,0.035,          ,14,3,10
 , 10/17/2023 11:00 AM       ,752.4,27.6,26.1,-1.5,4.3,144.5,15.4,7.1,0.043,          ,12,2,10
 , 10/17/2023 12:00 PM       ,727.3,30.5,28.5,-1.9,4.2,142.6,17.5,7,0.054,          ,9,0,8
 , 10/17/2023 1:00 PM        ,643.9,33.3,30.3,-3,4.5,123.1,14,7.8,0.059,          ,5,0,5
 , 10/17/2023 2:00 PM        ,504.8,33.8,30.8,-3,4.7,132.3,13.3,7.8,0.061,          ,3,0,4
 , 10/17/2023 3:00 PM        ,323.7,32.6,30.4,-2.2,5.2,138.6,12.2,8,0.059,          ,2,0,3
 , 10/17/2023 4:00 PM        ,126.2,30.4,29.1,-1.2,4.6,138.2,12.2,7.9,0.057,          ,3,0,3
 , 10/17/2023 5:00 PM        ,5.2,25.6,26.2,0.5,2.7,147.1,10.9,5.3,0.048,          ,5,0,5
 , 10/17/2023 6:00 PM        ,0,22.4,23.5,1.1,2.1,194.1,15.5,3.7,0.04,          ,6,0,6
 , 10/17/2023 7:00 PM        ,0,21,22.1,1.1,2.8,196.2,9.2,3.8,0.034,          ,6,0,7
 , 10/17/2023 8:00 PM        ,0,20.5,21.1,0.6,3.3,175.6,12.1,4.9,0.028,          ,8,0,9
 , 10/17/2023 9:00 PM        ,0,19.9,20.5,0.6,3.6,176.9,8.2,6.2,0.024,          ,8,0,8
 , 10/17/2023 10:00 PM       ,0,18,19,0.9,2.5,181.9,12.3,3.7,0.02,          ,6,0,8
 , 10/17/2023 11:00 PM       ,0,16.5,18.1,1.5,2.6,195.7,5.5,3.1,0.018,          ,8,0,9
 , 10/18/2023 12:00 AM       ,0,15.5,17,1.4,2.4,190.6,6.8,3.1,0.017,          ,9,0,10
 , 10/18/2023 1:00 AM        ,0,14.5,16.5,1.9,1.9,194.5,11.9,3.6,0.016,          ,10,0,11
