rd,tz=0,v=1.6
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1709777400,1.507e+01,1.350e+01,4.074e-01,3.649e-01
1709778000,3.438e+01,8.501e+00,9.292e-01,2.298e-01
1709778600,1.721e+01,6.001e+00,4.652e-01,1.622e-01
1709779200,2.438e+01,7.501e+00,6.590e-01,2.027e-01
1709779800,2.424e+01,1.148e+01,6.552e-01,3.104e-01
1709780400,4.169e+00,7.001e+00,1.127e-01,1.892e-01
1709781000,1.749e+01,1.000e+00,4.728e-01,2.705e-02
1709781600,6.436e+00,4.501e+00,1.739e-01,1.216e-01
1709782200,6.172e+00,4.001e+00,1.668e-01,1.081e-01
1709782800,1.304e+01,2.000e+00,3.524e-01,2.705e-02
1709783400,1.515e+01,9.001e+00,4.094e-01,2.433e-01
1709784000,4.103e+00,3.501e+00,1.109e-01,9.461e-02
1709784600,1.286e+01,7.001e+00,3.475e-01,1.892e-01
1709785200,6.370e+00,2.500e+00,1.721e-01,6.758e-02
1709785800,1.280e+01,5.501e+00,3.459e-01,1.487e-01
1709786400,1.286e+01,5.501e+00,3.475e-01,1.487e-01
1709787000,2.035e+00,1.000e+00,5.501e-02,2.705e-02
1709787000,2.035e+00,1.000e+00,5.501e-02,2.705e-02
1709787600,2.239e+01,5.001e+00,6.052e-01,1.352e-01
1709788200,1.304e+01,1.200e+01,3.524e-01,3.244e-01
1709788800,4.169e+00,1.000e+00,1.127e-01,2.705e-02
1709789400,6.436e+00,8.001e+00,1.739e-01,2.162e-01
1709790000,1.768e+01,1.000e+01,4.779e-01,2.703e-01
1709790600,6.436e+00,2.000e+00,1.739e-01,2.705e-02
1709791200,1.301e+01,1.000e+00,3.515e-01,2.705e-02
1709791800,8.636e+00,3.501e+00,2.334e-01,9.461e-02
1709792400,1.535e+01,5.501e+00,4.148e-01,1.487e-01
1709793000,6.436e+00,1.000e+00,1.739e-01,2.705e-02
1709793600,2.035e+00,5.501e+00,5.501e-02,1.487e-01
1709794200,1.065e+01,1.000e+00,2.877e-01,2.705e-02
1709794800,8.504e+00,1.150e+01,2.298e-01,3.109e-01
1709795400,7.151e+00,1.000e+00,1.933e-01,2.705e-02
1709796000,2.737e+01,5.501e+00,7.398e-01,1.487e-01
1709796600,1.070e+01,2.500e+00,2.891e-01,6.758e-02
1709797200,1.498e+01,3.501e+00,4.048e-01,9.461e-02
1709797800,8.570e+00,3.000e+00,2.316e-01,8.109e-02
1709798400,1.299e+01,7.501e+00,3.511e-01,2.027e-01
1709799000,1.981e+01,1.000e+00,5.355e-01,2.705e-02
1709799600,1.749e+01,4.501e+00,4.726e-01,1.216e-01
1709800200,2.955e+01,1.000e+00,7.985e-01,2.705e-02
1709800800,4.236e+00,1.150e+01,1.145e-01,3.109e-01
1709801400,1.507e+01,1.000e+00,4.073e-01,2.705e-02
1709802000,8.636e+00,1.250e+01,2.334e-01,3.379e-01
1709802600,2.699e+01,1.000e+00,7.296e-01,2.705e-02
1709803200,1.494e+01,8.501e+00,4.038e-01,2.298e-01
1709803800,1.523e+01,1.000e+01,4.116e-01,2.703e-01
1709804400,4.104e+00,1.000e+00,1.109e-01,2.705e-02
1709805000,2.463e+01,2.000e+00,6.658e-01,2.705e-02
1709805600,2.941e+01,3.501e+00,7.950e-01,9.461e-02
1709806200,2.437e+01,9.501e+00,6.586e-01,2.568e-01
1709806800,6.436e+00,1.000e+00,1.739e-01,2.705e-02
1709807400,2.445e+01,5.501e+00,6.608e-01,1.487e-01
1709808000,4.104e+00,1.000e+00,1.109e-01,2.705e-02
1709808600,1.000e+00,1.000e+00,2.705e-02,2.705e-02
1709809200,6.304e+00,7.501e+00,1.704e-01,2.027e-01
1709809800,1.306e+01,4.501e+00,3.531e-01,1.216e-01
1709810400,8.570e+00,6.501e+00,2.316e-01,1.757e-01
1709811000,2.224e+01,4.001e+00,6.010e-01,1.081e-01
1709811600,3.183e+01,1.000e+00,8.602e-01,2.705e-02
1709812200,3.411e+01,5.501e+00,9.219e-01,1.487e-01
1709812800,2.893e+01,1.000e+00,7.820e-01,2.705e-02
1709813400,2.158e+01,1.000e+01,5.833e-01,2.703e-01
1709814000,1.079e+01,1.200e+01,2.917e-01,3.244e-01
1709814600,2.869e+01,2.500e+00,7.755e-01,6.758e-02
1709815200,2.399e+01,4.001e+00,6.485e-01,1.081e-01
1709815800,2.419e+01,3.501e+00,6.537e-01,9.461e-02
1709816400,1.502e+01,8.501e+00,4.059e-01,2.298e-01
1709817000,1.287e+01,4.501e+00,3.480e-01,1.216e-01
1709817600,3.913e+01,9.501e+00,1.057e+00,2.568e-01
1709818200,2.861e+01,3.501e+00,7.732e-01,9.461e-02
1709818800,2.879e+01,1.100e+01,7.782e-01,2.973e-01
1709819400,1.701e+01,1.150e+01,4.597e-01,3.109e-01
1709820000,3.374e+01,4.501e+00,9.119e-01,1.216e-01
1709820600,1.494e+01,1.500e+01,4.038e-01,4.055e-01
1709821200,1.291e+01,6.501e+00,3.489e-01,1.757e-01
1709821800,2.403e+01,1.000e+00,6.493e-01,2.705e-02
1709822400,2.410e+01,1.550e+01,6.512e-01,4.190e-01
1709823000,2.454e+01,6.501e+00,6.633e-01,1.757e-01
1709823600,1.271e+01,6.501e+00,3.436e-01,1.757e-01
1709824200,6.370e+00,8.501e+00,1.721e-01,2.298e-01
1709824800,2.923e+01,1.850e+01,7.900e-01,5.001e-01
1709825400,2.446e+01,6.001e+00,6.611e-01,1.622e-01
1709826000,2.659e+01,1.000e+01,7.188e-01,2.703e-01
1709826600,2.394e+01,7.001e+00,6.471e-01,1.892e-01
1709827200,1.276e+01,1.647e+01,3.449e-01,4.452e-01
1709827800,1.067e+01,7.001e+00,2.884e-01,1.892e-01
1709828400,1.277e+01,6.501e+00,3.452e-01,1.757e-01
1709829000,2.200e+01,1.500e+01,5.945e-01,4.055e-01
1709829600,1.296e+01,1.000e+00,3.503e-01,2.705e-02
1709830200,1.953e+01,9.001e+00,5.279e-01,2.433e-01
1709830800,8.438e+00,1.300e+01,2.281e-01,3.514e-01
1709831400,6.436e+00,1.000e+00,1.739e-01,2.705e-02
1709832000,2.035e+00,1.450e+01,5.501e-02,3.920e-01
1709832600,4.170e+00,1.000e+00,1.127e-01,2.705e-02
1709833200,8.570e+00,4.501e+00,2.316e-01,1.216e-01
1709833800,1.084e+01,5.001e+00,2.930e-01,1.352e-01
1709834400,1.300e+01,2.250e+01,3.515e-01,6.082e-01
1709835000,1.992e+01,1.000e+00,5.384e-01,2.705e-02
1709835600,1.495e+01,1.000e+00,4.040e-01,2.705e-02
1709836200,1.070e+01,1.000e+00,2.891e-01,2.705e-02
1709836800,1.298e+01,1.000e+00,3.508e-01,2.705e-02
1709837400,1.076e+01,6.501e+00,2.909e-01,1.757e-01
1709838000,1.291e+01,1.050e+01,3.490e-01,2.838e-01
1709838600,1.746e+01,8.001e+00,4.719e-01,2.162e-01
1709839200,1.961e+01,1.000e+00,5.299e-01,2.705e-02
1709839800,6.436e+00,8.501e+00,1.739e-01,2.298e-01
1709840400,8.504e+00,1.000e+00,2.298e-01,2.705e-02
1709841000,9.556e+00,1.000e+00,2.583e-01,2.705e-02
1709841600,1.962e+01,9.501e+00,5.302e-01,2.568e-01
1709842200,1.083e+01,1.000e+00,2.926e-01,2.705e-02
1709842800,4.236e+00,1.050e+01,1.145e-01,2.838e-01
1709843400,1.000e+00,3.994e+00,2.705e-02,1.079e-01
1709844000,8.372e+00,1.000e+00,2.263e-01,2.705e-02
1709844600,4.235e+00,1.350e+01,1.145e-01,3.649e-01
1709845200,1.085e+01,4.501e+00,2.932e-01,1.216e-01
1709845800,4.235e+00,1.000e+00,1.145e-01,2.705e-02
1709846400,1.072e+01,2.000e+00,2.896e-01,2.705e-02
1709847000,6.370e+00,1.000e+01,1.721e-01,2.703e-01
1709847600,8.636e+00,1.000e+00,2.334e-01,2.705e-02
1709848200,1.000e+00,1.500e+01,2.705e-02,4.055e-01
1709848800,1.306e+01,1.000e+00,3.530e-01,2.705e-02
1709849400,2.035e+00,3.501e+00,5.501e-02,9.461e-02
1709850000,6.370e+00,6.001e+00,1.721e-01,1.622e-01
1709850600,4.103e+00,1.000e+00,1.109e-01,2.705e-02
1709851200,8.570e+00,7.001e+00,2.316e-01,1.892e-01
1709851800,6.370e+00,3.501e+00,1.721e-01,9.461e-02
1709852400,1.085e+01,5.501e+00,2.933e-01,1.487e-01
1709853000,2.035e+00,1.000e+00,5.501e-02,2.705e-02
1709853600,4.169e+00,1.000e+00,1.127e-01,2.705e-02
1709854200,6.304e+00,7.501e+00,1.704e-01,2.027e-01
1709854800,8.636e+00,6.001e+00,2.334e-01,1.622e-01
1709855400,4.169e+00,2.000e+00,1.127e-01,2.705e-02
1709856000,4.235e+00,1.000e+00,1.145e-01,2.705e-02
1709856600,8.570e+00,6.001e+00,2.316e-01,1.622e-01
1709857200,1.085e+01,3.000e+00,2.934e-01,8.109e-02
1709857800,1.085e+01,1.000e+00,2.933e-01,2.705e-02
1709858400,1.310e+01,2.000e+00,3.542e-01,2.705e-02
1709859000,1.069e+01,8.986e+00,2.890e-01,2.429e-01
1709859600,4.104e+00,1.000e+00,1.109e-01,2.705e-02
1709860200,1.774e+01,1.000e+00,4.795e-01,2.705e-02
1709860800,1.307e+01,6.001e+00,3.533e-01,1.622e-01
1709861400,1.520e+01,3.501e+00,4.109e-01,9.461e-02
1709862000,1.532e+01,3.501e+00,4.141e-01,9.461e-02
1709862600,8.570e+00,2.500e+00,2.316e-01,6.758e-02
1709863200,6.370e+00,1.000e+00,1.722e-01,2.705e-02
1709863800,8.636e+00,4.501e+00,2.334e-01,1.216e-01
1709864400,1.077e+01,4.501e+00,2.912e-01,1.216e-01
1709865000,1.753e+01,4.501e+00,4.737e-01,1.216e-01
1709865600,1.974e+01,1.000e+00,5.336e-01,2.705e-02
1709866200,4.170e+00,9.501e+00,1.127e-01,2.568e-01
1709866800,2.035e+00,5.001e+00,5.501e-02,1.352e-01
1709867400,2.035e+00,1.000e+00,5.501e-02,2.705e-02
1709868000,1.304e+01,7.001e+00,3.524e-01,1.892e-01
1709868600,2.275e+01,2.000e+00,6.147e-01,2.705e-02
1709869200,6.370e+00,8.501e+00,1.722e-01,2.298e-01
1709869800,6.436e+00,1.000e+00,1.739e-01,2.705e-02
1709870400,8.636e+00,1.000e+01,2.334e-01,2.703e-01
1709871000,1.058e+01,1.000e+00,2.858e-01,2.705e-02
1709871600,1.983e+01,9.001e+00,5.359e-01,2.433e-01
1709872200,4.236e+00,1.000e+00,1.145e-01,2.705e-02
1709872800,2.244e+01,6.001e+00,6.066e-01,1.622e-01
1709873400,4.236e+00,1.450e+01,1.145e-01,3.919e-01
1709874000,1.752e+01,2.000e+00,4.736e-01,2.705e-02
1709874000,1.752e+01,2.000e+00,4.736e-01,2.705e-02
1709874600,1.987e+01,1.000e+00,5.369e-01,2.705e-02
1709875200,1.000e+00,6.490e+00,2.705e-02,1.754e-01
1709875800,1.287e+01,8.001e+00,3.477e-01,2.162e-01
1709876400,6.370e+00,3.501e+00,1.721e-01,9.461e-02
1709877000,2.478e+01,7.501e+00,6.697e-01,2.027e-01
1709877600,1.755e+01,1.000e+00,4.744e-01,2.705e-02
1709878200,1.519e+01,1.200e+01,4.106e-01,3.244e-01
1709878800,2.208e+01,2.500e+00,5.968e-01,6.758e-02
1709879400,1.300e+01,1.000e+00,3.513e-01,2.705e-02
1709880000,6.370e+00,6.501e+00,1.721e-01,1.757e-01
1709880600,1.529e+01,6.501e+00,4.132e-01,1.757e-01
1709881200,1.520e+01,3.000e+00,4.108e-01,8.109e-02
1709881800,1.082e+01,4.501e+00,2.925e-01,1.216e-01
1709882400,1.297e+01,5.001e+00,3.504e-01,1.352e-01
1709883000,2.946e+01,1.000e+00,7.963e-01,2.705e-02
1709883600,2.446e+01,1.400e+01,6.611e-01,3.784e-01
1709884200,3.144e+01,1.000e+00,8.497e-01,2.705e-02
1709884800,3.907e+01,7.001e+00,1.056e+00,1.892e-01
1709885400,2.857e+01,2.500e+00,7.721e-01,6.758e-02
1709886000,8.570e+00,3.501e+00,2.316e-01,9.461e-02
1709886600,1.061e+01,3.500e+00,2.866e-01,9.461e-02
1709887200,1.296e+01,6.501e+00,3.503e-01,1.757e-01
1709887800,1.068e+01,3.501e+00,2.886e-01,9.461e-02
1709888400,1.508e+01,7.001e+00,4.075e-01,1.892e-01
1709889000,2.486e+01,5.001e+00,6.720e-01,1.352e-01
1709889600,8.570e+00,1.000e+00,2.316e-01,2.705e-02
1709890200,2.689e+01,1.150e+01,7.268e-01,3.109e-01
1709890800,2.175e+01,1.000e+00,5.879e-01,2.705e-02
1709891400,2.192e+01,2.000e+00,5.923e-01,2.705e-02
1709892000,1.080e+01,1.500e+01,2.919e-01,4.055e-01
1709892600,1.960e+01,1.000e+00,5.297e-01,2.705e-02
1709893200,4.104e+00,2.000e+00,1.109e-01,2.705e-02
1709893800,8.570e+00,7.501e+00,2.316e-01,2.027e-01
1709894400,4.170e+00,1.000e+00,1.127e-01,2.705e-02
1709895000,1.525e+01,9.501e+00,4.120e-01,2.568e-01
1709895600,4.236e+00,4.001e+00,1.145e-01,1.081e-01
1709896200,1.534e+01,1.000e+00,4.145e-01,2.705e-02
1709896800,2.712e+01,6.001e+00,7.331e-01,1.622e-01
1709897400,1.981e+01,2.500e+00,5.354e-01,6.758e-02
1709898000,1.509e+01,3.501e+00,4.078e-01,9.461e-02
1709898600,4.319e+01,1.000e+00,1.167e+00,2.705e-02
1709899200,3.125e+01,6.001e+00,8.446e-01,1.622e-01
1709899800,3.122e+01,5.501e+00,8.437e-01,1.487e-01
1709900400,2.851e+01,1.000e+00,7.706e-01,2.705e-02
1709901000,2.977e+01,7.001e+00,8.047e-01,1.892e-01
1709901600,1.712e+01,1.000e+00,4.627e-01,2.705e-02
1709902200,1.277e+01,1.000e+00,3.452e-01,2.705e-02
1709902800,1.497e+01,1.050e+01,4.047e-01,2.838e-01
1709903400,1.152e+01,6.501e+00,3.113e-01,1.757e-01
1709904000,1.283e+01,5.501e+00,3.468e-01,1.487e-01
1709904600,1.499e+01,8.001e+00,4.050e-01,2.162e-01
1709905200,1.939e+01,7.001e+00,5.241e-01,1.892e-01
1709905800,1.074e+01,1.000e+01,2.903e-01,2.703e-01
1709906400,2.430e+01,1.000e+00,6.567e-01,2.705e-02
1709907000,2.874e+01,1.198e+01,7.768e-01,3.238e-01
1709907600,2.419e+01,1.100e+01,6.538e-01,2.973e-01
1709908200,2.897e+01,1.700e+01,7.829e-01,4.595e-01
1709908800,1.721e+01,4.001e+00,4.652e-01,1.081e-01
1709909400,3.135e+01,1.400e+01,8.472e-01,3.784e-01
1709910000,1.151e+01,1.500e+01,3.110e-01,4.055e-01
1709910600,8.504e+00,2.200e+01,2.298e-01,5.947e-01
1709911200,3.160e+01,1.000e+00,8.541e-01,2.705e-02
1709911800,1.724e+01,3.050e+01,4.660e-01,8.244e-01
1709912400,1.061e+01,1.250e+01,2.867e-01,3.379e-01
1709913000,2.204e+01,7.501e+00,5.956e-01,2.027e-01
1709913600,2.183e+01,1.150e+01,5.900e-01,3.109e-01
1709914200,2.654e+01,1.000e+00,7.174e-01,2.705e-02
1709914800,4.148e+01,2.700e+01,1.121e+00,7.298e-01
1709915400,1.921e+01,1.550e+01,5.192e-01,4.190e-01
1709916000,1.943e+01,4.001e+00,5.252e-01,1.081e-01
1709916600,2.701e+01,2.000e+01,7.299e-01,5.406e-01
1709917200,1.934e+01,7.501e+00,5.228e-01,2.027e-01
1709917800,2.643e+01,1.000e+00,7.143e-01,2.705e-02
1709918400,2.643e+01,1.950e+01,7.143e-01,5.271e-01
1709919000,2.879e+01,1.500e+01,7.780e-01,4.055e-01
1709919600,1.495e+01,1.000e+00,4.041e-01,2.705e-02
1709920200,2.876e+01,1.200e+01,7.774e-01,3.244e-01
1709920800,1.282e+01,1.650e+01,3.466e-01,4.460e-01
1709921400,1.731e+01,1.000e+00,4.679e-01,2.705e-02
1709922000,1.726e+01,7.001e+00,4.665e-01,1.892e-01
1709922600,2.188e+01,7.488e+00,5.914e-01,2.024e-01
1709923200,1.505e+01,1.200e+01,4.066e-01,3.244e-01
1709923800,1.951e+01,6.501e+00,5.273e-01,1.757e-01
1709924400,1.275e+01,9.501e+00,3.447e-01,2.568e-01
1709925000,1.081e+01,7.501e+00,2.921e-01,2.027e-01
1709925600,2.189e+01,1.100e+01,5.916e-01,2.973e-01
1709926200,6.881e+00,5.501e+00,1.860e-01,1.487e-01
1709926800,3.445e+01,2.000e+00,9.310e-01,2.705e-02
1709927400,1.722e+01,8.001e+00,4.655e-01,2.162e-01
1709928000,1.290e+01,6.501e+00,3.485e-01,1.757e-01
1709928600,2.678e+01,8.501e+00,7.237e-01,2.298e-01
1709929200,1.730e+01,1.000e+00,4.675e-01,2.705e-02
1709929800,1.516e+01,1.400e+01,4.096e-01,3.784e-01
1709930400,2.418e+01,6.501e+00,6.536e-01,1.757e-01
1709931000,1.730e+01,1.000e+00,4.676e-01,2.705e-02
1709931600,1.960e+01,1.350e+01,5.298e-01,3.649e-01
1709932200,1.966e+01,1.000e+00,5.314e-01,2.705e-02
1709932800,8.570e+00,2.500e+00,2.316e-01,6.758e-02
1709933400,1.733e+01,1.850e+01,4.683e-01,5.001e-01
1709934000,1.738e+01,1.000e+00,4.696e-01,2.705e-02
1709934600,1.291e+01,2.000e+00,3.490e-01,2.705e-02
1709935200,2.191e+01,1.550e+01,5.921e-01,4.190e-01
1709935800,2.427e+01,1.000e+00,6.560e-01,2.705e-02
1709936400,1.953e+01,5.501e+00,5.278e-01,1.487e-01
1709937000,1.516e+01,8.501e+00,4.096e-01,2.298e-01
1709937600,1.291e+01,4.001e+00,3.488e-01,1.081e-01
1709938200,1.513e+01,1.600e+01,4.090e-01,4.325e-01
1709938800,4.228e+00,1.000e+00,1.143e-01,2.705e-02
1709939400,8.504e+00,8.501e+00,2.298e-01,2.298e-01
1709940000,3.202e+01,1.300e+01,8.653e-01,3.514e-01
1709940600,1.959e+01,1.000e+00,5.293e-01,2.705e-02
1709941200,1.512e+01,1.200e+01,4.087e-01,3.244e-01
1709941800,1.520e+01,1.000e+00,4.109e-01,2.705e-02
1709942400,1.075e+01,1.550e+01,2.905e-01,4.190e-01
1709943000,1.751e+01,6.001e+00,4.733e-01,1.622e-01
1709943600,3.905e+00,1.000e+00,1.056e-01,2.705e-02
1709944200,2.700e+01,1.250e+01,7.298e-01,3.379e-01
1709944800,1.507e+01,1.500e+01,4.073e-01,4.055e-01
1709945400,1.722e+01,1.000e+00,4.653e-01,2.705e-02
1709946000,2.225e+01,7.501e+00,6.013e-01,2.027e-01
1709946600,4.818e+01,1.600e+01,1.302e+00,4.325e-01
1709947200,1.928e+01,8.501e+00,5.210e-01,2.298e-01
1709947800,2.398e+01,5.001e+00,6.482e-01,1.352e-01
1709948400,1.079e+01,1.000e+00,2.916e-01,2.705e-02
1709949000,2.643e+01,4.501e+00,7.143e-01,1.216e-01
1709949600,1.280e+01,1.850e+01,3.458e-01,5.001e-01
1709950200,1.718e+01,1.000e+00,4.644e-01,2.705e-02
1709950800,4.037e+00,5.001e+00,1.091e-01,1.352e-01
1709951400,2.447e+01,5.001e+00,6.614e-01,1.352e-01
1709952000,1.949e+01,1.300e+01,5.268e-01,3.514e-01
1709952600,1.497e+01,7.001e+00,4.046e-01,1.892e-01
1709953200,1.291e+01,3.501e+00,3.490e-01,9.461e-02
1709953800,2.691e+01,5.501e+00,7.273e-01,1.487e-01
1709954400,1.736e+01,1.000e+00,4.691e-01,2.705e-02
1709955000,1.504e+01,1.550e+01,4.064e-01,4.190e-01
1709955600,9.418e+00,4.501e+00,2.545e-01,1.216e-01
1709956200,1.069e+01,9.001e+00,2.888e-01,2.433e-01
1709956800,1.275e+01,1.000e+00,3.445e-01,2.705e-02
1709957400,2.519e+01,9.501e+00,6.809e-01,2.568e-01
1709958000,2.918e+01,4.001e+00,7.885e-01,1.081e-01
1709958600,2.664e+01,8.001e+00,7.199e-01,2.162e-01
1709959200,1.727e+01,4.501e+00,4.668e-01,1.216e-01
1709959800,8.570e+00,1.000e+00,2.316e-01,2.705e-02
1709959800,8.570e+00,1.000e+00,2.316e-01,2.705e-02
1709960400,1.272e+01,1.350e+01,3.438e-01,3.649e-01
1709961000,1.521e+01,1.250e+01,4.111e-01,3.379e-01
1709961600,2.183e+01,1.000e+00,5.900e-01,2.705e-02
1709962200,2.442e+01,7.501e+00,6.599e-01,2.027e-01
1709962800,1.725e+01,5.501e+00,4.663e-01,1.487e-01
1709963400,3.681e+01,6.501e+00,9.949e-01,1.757e-01
1709964000,4.406e+01,1.000e+00,1.191e+00,2.705e-02
1709964600,2.370e+01,5.001e+00,6.406e-01,1.352e-01
1709965200,1.065e+01,8.001e+00,2.879e-01,2.162e-01
1709965800,3.349e+01,6.501e+00,9.051e-01,1.757e-01
1709966400,3.838e+01,8.001e+00,1.037e+00,2.162e-01
1709967000,2.596e+01,8.001e+00,7.017e-01,2.162e-01
1709967600,2.623e+01,9.501e+00,7.089e-01,2.568e-01
1709968200,1.273e+01,1.000e+00,3.441e-01,2.705e-02
1709968800,3.348e+01,9.001e+00,9.048e-01,2.433e-01
1709969400,2.605e+01,1.100e+01,7.040e-01,2.973e-01
1709970000,1.698e+01,1.150e+01,4.589e-01,3.109e-01
1709970600,1.917e+01,2.496e+00,5.182e-01,6.747e-02
1709971200,4.103e+00,3.000e+00,1.109e-01,8.109e-02
1709971800,2.905e+01,7.501e+00,7.852e-01,2.027e-01
1709972400,1.723e+01,1.000e+01,4.657e-01,2.703e-01
1709973000,3.584e+01,3.000e+00,9.687e-01,8.109e-02
1709973600,1.703e+01,1.150e+01,4.604e-01,3.109e-01
1709974200,3.112e+01,1.000e+00,8.411e-01,2.705e-02
1709974800,2.864e+01,1.150e+01,7.741e-01,3.109e-01
1709975400,2.859e+01,1.100e+01,7.726e-01,2.973e-01
1709976000,1.927e+01,1.000e+00,5.208e-01,2.705e-02
1709976600,1.498e+01,9.001e+00,4.048e-01,2.433e-01
1709977200,3.278e+01,1.000e+00,8.861e-01,2.705e-02
1709977800,2.156e+01,7.501e+00,5.827e-01,2.027e-01
1709978400,1.492e+01,9.501e+00,4.032e-01,2.568e-01
1709979000,2.411e+01,1.000e+00,6.516e-01,2.705e-02
1709979600,1.714e+01,1.300e+01,4.633e-01,3.514e-01
1709980200,2.187e+01,8.001e+00,5.910e-01,2.162e-01
1709980800,2.376e+01,8.001e+00,6.421e-01,2.162e-01
1709981400,6.370e+00,7.501e+00,1.721e-01,2.027e-01
1709982000,3.149e+01,1.400e+01,8.512e-01,3.784e-01
1709982600,1.928e+01,2.000e+00,5.210e-01,2.705e-02
1709983200,1.945e+01,1.000e+00,5.257e-01,2.705e-02
1709983800,2.663e+01,1.650e+01,7.197e-01,4.460e-01
1709984400,2.162e+01,1.000e+00,5.844e-01,2.705e-02
1709985000,2.397e+01,1.150e+01,6.478e-01,3.109e-01
1709985600,1.266e+01,1.000e+01,3.421e-01,2.703e-01
1709986200,1.720e+01,6.490e+00,4.648e-01,1.754e-01
1709986800,1.288e+01,5.001e+00,3.482e-01,1.352e-01
1709987400,3.890e+01,4.501e+00,1.051e+00,1.216e-01
1709988000,2.626e+01,1.450e+01,7.098e-01,3.919e-01
1709988600,2.612e+01,6.501e+00,7.058e-01,1.757e-01
1709989200,1.492e+01,1.300e+01,4.033e-01,3.514e-01
1709989800,1.937e+01,9.001e+00,5.234e-01,2.433e-01
1709990400,2.421e+01,1.000e+00,6.543e-01,2.705e-02
1709991000,1.000e+00,4.501e+00,2.705e-02,1.216e-01
1709991600,1.738e+01,2.400e+01,4.698e-01,6.487e-01
1709992200,1.964e+01,7.001e+00,5.307e-01,1.892e-01
1709992800,1.741e+01,3.501e+00,4.704e-01,9.461e-02
1709993400,2.672e+01,9.001e+00,7.223e-01,2.433e-01
1709994000,6.304e+00,1.000e+00,1.704e-01,2.705e-02
1709994600,1.514e+01,1.300e+01,4.092e-01,3.514e-01
1709995200,3.659e+01,1.050e+01,9.889e-01,2.838e-01
1709995800,2.187e+01,4.001e+00,5.912e-01,1.081e-01
1709996400,1.287e+01,3.501e+00,3.479e-01,9.461e-02
1709997000,1.496e+01,1.000e+01,4.043e-01,2.703e-01
1709997600,3.158e+01,1.000e+00,8.536e-01,2.705e-02
1709998200,1.944e+01,1.500e+01,5.253e-01,4.055e-01
1709998800,8.438e+00,3.500e+00,2.281e-01,9.461e-02
1709999400,2.192e+01,3.500e+00,5.923e-01,9.461e-02
1710000000,1.732e+01,1.350e+01,4.681e-01,3.649e-01
1710000600,1.277e+01,1.000e+00,3.451e-01,2.705e-02
1710001200,1.731e+01,9.001e+00,4.678e-01,2.433e-01
1710001800,1.966e+01,4.501e+00,5.313e-01,1.216e-01
1710002400,2.913e+01,1.148e+01,7.872e-01,3.104e-01
1710003000,1.281e+01,1.000e+00,3.462e-01,2.705e-02
1710003600,1.081e+01,5.501e+00,2.920e-01,1.487e-01
1710004200,6.436e+00,6.501e+00,1.739e-01,1.757e-01
1710004800,8.504e+00,1.150e+01,2.298e-01,3.109e-01
1710005400,1.514e+01,2.000e+00,4.091e-01,2.705e-02
1710006000,1.289e+01,3.501e+00,3.483e-01,9.461e-02
1710006600,2.457e+01,8.501e+00,6.640e-01,2.298e-01
1710007200,1.488e+01,1.000e+00,4.020e-01,2.705e-02
1710007800,1.736e+01,1.000e+01,4.691e-01,2.703e-01
1710008400,8.570e+00,1.000e+00,2.316e-01,2.705e-02
1710009000,1.295e+01,1.200e+01,3.501e-01,3.244e-01
1710009600,1.706e+01,9.001e+00,4.611e-01,2.433e-01
1710010200,2.451e+01,1.000e+00,6.624e-01,2.705e-02
1710010800,1.075e+01,8.501e+00,2.904e-01,2.298e-01
1710011400,6.436e+00,1.000e+00,1.739e-01,2.705e-02
1710012000,1.528e+01,8.001e+00,4.130e-01,2.162e-01
1710012600,1.296e+01,4.001e+00,3.501e-01,1.081e-01
1710013200,2.943e+01,3.000e+00,7.954e-01,8.109e-02
1710013800,4.235e+00,5.501e+00,1.145e-01,1.487e-01
1710014400,4.235e+00,1.100e+01,1.145e-01,2.973e-01
1710015000,1.077e+01,1.000e+00,2.910e-01,2.705e-02
1710015600,1.076e+01,9.001e+00,2.909e-01,2.433e-01
1710016200,1.734e+01,1.100e+01,4.686e-01,2.973e-01
1710016800,1.750e+01,1.000e+00,4.731e-01,2.705e-02
1710017400,2.927e+01,1.000e+00,7.910e-01,2.705e-02
1710018000,1.742e+01,6.490e+00,4.707e-01,1.754e-01
1710018600,3.319e+01,2.500e+00,8.970e-01,6.758e-02
1710019200,1.506e+01,1.300e+01,4.071e-01,3.514e-01
1710019800,1.290e+01,1.000e+00,3.487e-01,2.705e-02
1710020400,1.519e+01,7.001e+00,4.107e-01,1.892e-01
1710021000,1.081e+01,8.501e+00,2.922e-01,2.298e-01
1710021600,1.082e+01,1.000e+00,2.923e-01,2.705e-02
1710022200,8.636e+00,1.000e+00,2.334e-01,2.705e-02
1710022800,1.528e+01,1.100e+01,4.129e-01,2.973e-01
1710023400,1.295e+01,1.000e+00,3.501e-01,2.705e-02
1710024000,1.082e+01,1.300e+01,2.925e-01,3.514e-01
1710024600,6.304e+00,1.000e+00,1.704e-01,2.705e-02
1710025200,1.299e+01,1.000e+00,3.510e-01,2.705e-02
1710025800,1.076e+01,1.300e+01,2.909e-01,3.514e-01
1710026400,1.083e+01,4.501e+00,2.928e-01,1.216e-01
1710027000,1.083e+01,3.000e+00,2.928e-01,8.109e-02
1710027600,1.083e+01,1.000e+00,2.928e-01,2.705e-02
1710028200,4.236e+00,8.001e+00,1.145e-01,2.162e-01
